ensg	symbol	chr	start	end	strand	type	entrezID	HUGO	pLI	ncRVIS	posMapSNPs	posMapMaxCADD	eqtlMapSNPs	eqtlMapminP	eqtlMapminQ	eqtlMapts	eqtlDirection	ciMap	ciMapts	minGwasP	IndSigSNPs	GenomicLocus
ENSG00000124508	BTN2A2	6	26383324	26395102	1	protein_coding	10385	BTN2A2	0.000150288420483044	1.015715449	27	8.783	399	6.3047e-68	0	eQTLcatalogue/BLUEPRINT_ge_T-cell:eQTLcatalogue/Fairfax_2012_B-cell_CD19:eQTLcatalogue/Fairfax_2014_IFN24:eQTLcatalogue/Fairfax_2014_naive:eQTLcatalogue/GEUVADIS_ge_LCL:eQTLcatalogue/HipSci_ge_iPSC:eQTLcatalogue/TwinsUK_ge_LCL:eQTLcatalogue/TwinsUK_ge_skin:PsychENCODE_eQTLs:DICE/NK:DICE/T_CD4_memory_TREG:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:CMC_SVA_cis:CMC_NoSVA_cis:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Brain_Caudate_basal_ganglia:GTEx/v8/Brain_Nucleus_accumbens_basal_ganglia:GTEx/v8/Liver:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Pancreas:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Testis	-	Yes	Promoter_anchored_loops:Adult_Cortex:Fetal_Cortex:Left_Ventricle:Liver:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	5.751e-15	rs58825580;rs1977199;rs13195402;rs34661691;rs6926677;rs17693963;rs6914824;rs149949;rs17720293;rs7746199;6:28301195_A_G;rs9379850;rs58825580:rs13195402;rs58825580:rs6926677:rs17693963;rs149949:rs6940116:rs17693963;rs149949:rs17693963:rs17693963;rs149949:6:28301195_A_G:rs17693963;rs9393925;rs149949:rs17720293;rs149949:rs17720293:6:28301195_A_G;rs17720293:rs13195402:rs1977199:rs9379850:rs6914824:rs13195402;rs149949:rs149949	18
ENSG00000026950	BTN3A1	6	26402465	26415444	1	protein_coding	11119	BTN3A1	8.65113669435817e-07	1.627912919	11	6.448	311	2.9297e-55	0	eQTLcatalogue/CEDAR_monocyte_CD14:eQTLcatalogue/Fairfax_2012_B-cell_CD19:eQTLcatalogue/Fairfax_2014_IFN24:eQTLcatalogue/Fairfax_2014_LPS2:eQTLcatalogue/Fairfax_2014_naive:eQTLcatalogue/GENCORD_ge_LCL:eQTLcatalogue/GEUVADIS_ge_LCL:eQTLcatalogue/Kasela_2017_T-cell_CD4:eQTLcatalogue/Kasela_2017_T-cell_CD8:eQTLcatalogue/Nedelec_2016_ge_macrophage_Listeria:eQTLcatalogue/Quach_2016_ge_monocyte_IAV:DICE/B_cell_naive:DICE/T_CD4_naive:DICE/T_CD8_naive:DICE/Monocyte_classical:DICE/NK:DICE/T_CD4_TFH:DICE/T_CD4_TH1:DICE/T_CD4_TH17:DICE/T_CD4_TH1_17:DICE/T_CD4_TH2:DICE/T_CD4_memory_TREG:DICE/T_CD4_naive_TREG:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:CMC_NoSVA_cis:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Cerebellum:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Lung:GTEx/v8/Nerve_Tibial:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Testis	+	Yes	Adult_Cortex:Fetal_Cortex:GM12878:IMR90	5.751e-15	rs58825580;rs13195402;rs6926677;rs34661691;rs9379850;rs1977199;rs17693963;rs6914824;rs149949;rs17720293;rs7746199;6:28301195_A_G;rs58825580:rs6926677:rs13195402;rs58825580:rs17693963;rs149949:rs17693963;rs9393925;rs149949:rs6940116:rs13195402:rs1977199:rs9379850	18
ENSG00000111801	BTN3A3	6	26440700	26453643	1	protein_coding	10384	BTN3A3	7.19024879190517e-10	1.090110123	14	23.7	908	3.31183e-75	0	eQTLcatalogue/CEDAR_B-cell_CD19:eQTLcatalogue/CEDAR_monocyte_CD14:eQTLcatalogue/CEDAR_neutrophil_CD15:eQTLcatalogue/CEDAR_T-cell_CD4:eQTLcatalogue/CEDAR_T-cell_CD8:eQTLcatalogue/Fairfax_2012_B-cell_CD19:eQTLcatalogue/Fairfax_2014_IFN24:eQTLcatalogue/Fairfax_2014_LPS24:eQTLcatalogue/Fairfax_2014_LPS2:eQTLcatalogue/Fairfax_2014_naive:eQTLcatalogue/GENCORD_ge_fibroblast:eQTLcatalogue/Kasela_2017_T-cell_CD4:eQTLcatalogue/Kasela_2017_T-cell_CD8:eQTLcatalogue/Naranbhai_2015_neutrophil_CD16:eQTLcatalogue/Quach_2016_ge_monocyte_IAV:eQTLcatalogue/Quach_2016_ge_monocyte_R848:PsychENCODE_eQTLs:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:CMC_SVA_cis:CMC_SVA_trans:CMC_NoSVA_cis:CMC_NoSVA_trans:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Cerebellum:GTEx/v8/Brain_Cortex:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Pancreas:GTEx/v8/Skin_Sun_Exposed_Lower_leg	-	Yes	Adult_Cortex:Fetal_Cortex:Liver:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	5.751e-15	rs58825580;rs13195402;rs17693963;rs6914824;rs1977199;rs149949;rs17720293;6:28301195_A_G;rs9379850;rs6926677;rs34661691;rs7746199;rs1233393;rs9393925;rs9257805;rs3132379;rs6926677:rs13195402;rs58825580:rs58825580:rs13195402:rs9379850:rs1977199:rs6940116:rs17693963:rs17693963;rs149949:rs34661691:rs6914824:rs13195402;rs149949:6:28301195_A_G:rs17693963;rs149949:rs17720293;rs149949:rs17720293:6:28301195_A_G;rs17720293:rs17693963;rs149949:rs149949	18
ENSG00000112763	BTN2A1	6	26458150	26476849	1	protein_coding	11120	BTN2A1	1.07467588553941e-18	0.260570683	42	23.7	374	3.0538e-41	0	eQTLcatalogue/Alasoo_2018_ge_macrophage_IFNg_Salmonella:eQTLcatalogue/Alasoo_2018_ge_macrophage_IFNg:eQTLcatalogue/CEDAR_neutrophil_CD15:eQTLcatalogue/Fairfax_2014_naive:eQTLcatalogue/Quach_2016_ge_monocyte_IAV:eQTLcatalogue/Quach_2016_ge_monocyte_LPS:eQTLcatalogue/Quach_2016_ge_monocyte_naive:eQTLcatalogue/Quach_2016_ge_monocyte_Pam3CSK4:eQTLcatalogue/Quach_2016_ge_monocyte_R848:eQTLcatalogue/TwinsUK_ge_skin:PsychENCODE_eQTLs:DICE/Monocyte_classical:DICE/NK:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:CMC_SVA_cis:CMC_NoSVA_cis:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Nucleus_accumbens_basal_ganglia:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Cells_Cultured_fibroblasts	+	Yes	Adult_Cortex:Fetal_Cortex:Liver:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	5.751e-15	rs13195402;rs58825580;rs1977199;rs6926677;rs17693963;rs6914824;rs149949;rs7746199;6:28301195_A_G;rs17720293;rs34661691;rs9379850;rs58825580:rs6926677:rs13195402;rs58825580:rs13195402:rs9379850:rs1977199:rs6940116:rs17693963:rs17693963;rs149949:rs34661691:rs6914824:rs13195402;rs149949:6:28301195_A_G:rs17693963;rs9393925;rs149949:rs17720293;rs149949:rs17720293:6:28301195_A_G;rs17720293:rs17693963;rs149949:rs149949	18
ENSG00000124557	BTN1A1	6	26501449	26510650	1	protein_coding	696	BTN1A1	1.14088369109076e-09	-0.32970456	15	9.839	255	5.45725e-16	2.06773e-11	eQTLcatalogue/Quach_2016_ge_monocyte_IAV:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Testis	-	Yes	Promoter_anchored_loops:Fetal_Cortex:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	5.751e-15	rs6926677;rs13195402;rs58825580;rs17693963;rs17720293;rs149949;rs9379850;rs6914824;rs58825580:rs6926677:rs13195402;rs58825580:rs13195402:rs9379850:rs1977199:rs6914824:rs13195402;rs149949:rs34661691:rs6940116:rs17693963;6:28301195_A_G;rs149949:rs17693963;rs149949:rs149949:rs17693963:rs17693963;rs9393925	18
ENSG00000182952	HMGN4	6	26538633	26546482	1	protein_coding	10473	HMGN4	0.557082341510099	-0.351002587	7	7.526	275	5.4768e-104	0	eQTLcatalogue/BLUEPRINT_ge_neutrophil:eQTLcatalogue/Lepik_2017_ge_blood:eQTLcatalogue/TwinsUK_ge_blood:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Adrenal_Gland:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Tibial:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Liver:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Pituitary:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Stomach	+	Yes	Promoter_anchored_loops:Aorta:Hippocampus:Left_Ventricle:Liver:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	5.751e-15	rs13195402;rs58825580;rs1977199;rs6926677;rs6914824;rs9379850;rs17693963;rs149949;rs17720293;6:28301195_A_G;rs6926677:rs13195402;rs58825580:rs58825580:rs13195402:rs9379850:rs1977199:rs13195402;rs149949:rs17693963;rs149949:rs6940116:rs17693963:6:28301195_A_G:rs17693963;rs9393925;rs149949:6:28301195_A_G;rs149949:rs6914824:rs17693963;rs149949:rs149949:rs34661691:rs17693963;rs149949:rs1233393;rs17720293:rs1233393;rs9257805:rs3132379:rs1233393:rs13195402;rs6914824:rs13195402	18
ENSG00000146109	ABT1	6	26597180	26600278	1	protein_coding	29777	ABT1	0.0271055673799205	0.104221009	19	13.55	256	7.4674e-24	0	eQTLcatalogue/Fairfax_2014_IFN24:eQTLcatalogue/Fairfax_2014_LPS24:eQTLcatalogue/Fairfax_2014_naive:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Whole_Blood:GTEx/v8/Muscle_Skeletal	-	Yes	Promoter_anchored_loops:Left_Ventricle:Liver:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	5.751e-15	rs13195402;rs58825580;rs6914824;rs1977199;rs6926677;rs17693963;rs149949;rs9379850;rs9379850:rs13195402;rs58825580:rs6926677:rs13195402:rs13195402;rs149949:rs17693963;6:28301195_A_G;rs17720293;rs149949:rs58825580:rs6940116:rs17693963:rs17693963;rs149949:rs149949:rs17693963;rs9393925;rs149949:rs34661691:rs1977199:rs13195402;rs58825580:rs13195402;rs6914824:rs13195402;rs6914824:rs6914824:rs17693963;rs149949:rs1233393;rs17720293:rs1233393;rs9257805:rs3132379:rs1233393	18
ENSG00000181315	ZNF322	6	26636518	26659980	-1	protein_coding	79692	ZNF322	NA	-1.140467931	5	19.82	133	7.70756e-11	0	eQTLcatalogue/BLUEPRINT_ge_monocyte:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adrenal_Gland:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Coronary:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Frontal_Cortex_BA9:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Colon_Sigmoid:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Pancreas:GTEx/v8/Minor_Salivary_Gland:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Spleen:GTEx/v8/Stomach:GTEx/v8/Testis:GTEx/v8/Thyroid	-	Yes	Promoter_anchored_loops:Adult_Cortex:Fetal_Cortex:Aorta:Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	5.751e-15	rs13195402;rs58825580;rs1977199;rs6926677;rs17693963;rs6914824;rs13195402:rs13195402;rs17693963:rs6926677:rs13195402;rs6914824:rs13195402;rs6914824:rs6914824:rs13195402;rs149949:rs17693963;6:28301195_A_G;rs17720293;rs149949:rs6940116:rs17693963:rs17693963;rs9393925;rs149949:rs13195402;rs58825580:rs58825580:6:28301195_A_G:rs17693963;rs149949:rs149949:rs1233393;rs149949;rs9257805:rs1233393;rs9257805:rs13195402;rs149949:rs9379850	18
ENSG00000124635	HIST1H2BJ	6	27093676	27100541	-1	protein_coding	8970	HIST1H2BJ	0.47884211441258	0.308582046	4	4	72	3.3149e-07	0.00107826733593605	eQTLGen_cis_eQTLs:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Tibial	-	Yes	Promoter_anchored_loops:Adult_Cortex:Fetal_Cortex:Aorta:Bladder:Dorsolateral_Prefrontal_Cortex:Hippocampus:Left_Ventricle:Liver:Lung:Pancreas:Right_Ventricle:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	5.751e-15	rs6914824;rs13195402;rs17693963;rs149949;rs6940116;rs58825580;rs13195402:rs17693963;6:28301195_A_G;rs17720293;rs149949:rs17693963;rs9393925;rs149949:rs6914824:rs17693963;rs149949:rs6940116:rs149949:rs34661691:rs6926677:rs13195402;rs58825580:rs58825580:rs13195402;rs149949:rs17693963:rs17693963;rs149949:rs1233393;rs17720293:rs1233393;rs9257805:rs3132379:rs1233393:6:28301195_A_G:rs17720293;rs149949:rs17720293:6:28301195_A_G;rs17720293:6:28301195_A_G;rs9257805:rs9379850:rs1233393;rs9257805:rs1977199:rs13195402;rs6914824:rs13195402;rs6914824:rs17693963;rs1233393;rs9257805:rs9393925:rs17693963;rs9257805:rs13195402;rs149949:rs7746199:rs13195402	18
ENSG00000196787	HIST1H2AG	6	27100832	27103070	1	protein_coding	8969	HIST1H2AG	0.000610464103704842	-0.741637225	4	4	40	4.9977e-07	0.00164763961740204	eQTLGen_cis_eQTLs	-	Yes	Promoter_anchored_loops:Adult_Cortex:Fetal_Cortex:Aorta:Bladder:Dorsolateral_Prefrontal_Cortex:Hippocampus:Left_Ventricle:Liver:Lung:Pancreas:Right_Ventricle:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	5.751e-15	rs6914824;rs13195402;rs17693963;rs149949;rs6940116;rs13195402:rs17693963;6:28301195_A_G;rs17720293;rs149949:rs17693963;rs9393925;rs149949:rs6914824:rs17693963;rs149949:rs6940116:rs149949:rs34661691:rs6926677:rs13195402;rs58825580:rs58825580:rs13195402;rs149949:rs17693963:rs17693963;rs149949:rs1233393;rs17720293:rs1233393;rs9257805:rs3132379:rs1233393:6:28301195_A_G:rs17720293;rs149949:rs17720293:6:28301195_A_G;rs17720293:6:28301195_A_G;rs9257805:rs9379850:rs1233393;rs9257805:rs1977199:rs13195402;rs6914824:rs13195402;rs6914824:rs17693963;rs1233393;rs9257805:rs9393925:rs17693963;rs9257805:rs13195402;rs149949:rs7746199:rs13195402	18
ENSG00000197903	HIST1H2BK	6	27106073	27114619	-1	protein_coding	85236	HIST1H2BK	0.490754148427297	-0.043052263	2	3.931	566	7.1151e-74	0	eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Cerebellum:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Colon_Sigmoid:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Lung:GTEx/v8/Nerve_Tibial:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Thyroid	-	Yes	Promoter_anchored_loops:Adult_Cortex:Fetal_Cortex:Aorta:Bladder:Dorsolateral_Prefrontal_Cortex:Hippocampus:Left_Ventricle:Liver:Lung:Pancreas:Right_Ventricle:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	5.751e-15	rs6914824;rs13195402;rs34661691;rs9379850;rs58825580;rs6926677;rs17693963;rs149949;rs17720293;rs7746199;6:28301195_A_G;rs6940116;rs9393925;rs1977199;rs13195402:rs34661691:rs58825580:rs13195402;rs58825580:rs17693963:rs6940116:rs17693963;rs149949:rs17693963;rs149949:rs149949:rs6926677:rs6914824:rs13195402;rs149949:rs13195402;rs149949:rs17720293;rs149949:6:28301195_A_G;rs17720293:6:28301195_A_G:rs1233393;rs17720293:rs1233393;rs9257805:rs3132379:rs1233393:rs17720293:6:28301195_A_G;rs9257805:rs9379850:rs1233393;rs9257805:rs1977199:rs13195402;rs6914824:rs13195402;rs6914824:rs17693963;rs1233393;rs9257805:rs9393925:rs17693963;rs9257805:rs13195402;rs149949:rs7746199	18
ENSG00000198339	HIST1H4I	6	27107076	27108418	1	protein_coding	8294	HIST1H4I	0.446296012965993	-0.468005112	2	3.931	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops:Adult_Cortex:Fetal_Cortex:Aorta:Bladder:Dorsolateral_Prefrontal_Cortex:Hippocampus:Left_Ventricle:Liver:Lung:Pancreas:Right_Ventricle:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	5.751e-15	rs6914824;rs13195402:rs17693963;6:28301195_A_G;rs17720293;rs149949:rs17693963;rs9393925;rs149949:rs6914824:rs17693963;rs149949:rs6940116:rs149949:rs34661691:rs6926677:rs13195402;rs58825580:rs58825580:rs13195402;rs17693963;rs149949:rs17693963:rs17693963;rs149949:rs1233393;rs17720293:rs1233393;rs149949;rs9257805:rs3132379:rs1233393:6:28301195_A_G:rs17720293;rs149949:rs17720293:6:28301195_A_G;rs17720293:6:28301195_A_G;rs9257805:rs9379850:rs1233393;rs9257805:rs1977199:rs13195402;rs6914824:rs13195402;rs6914824:rs17693963;rs1233393;rs9257805:rs9393925:rs17693963;rs9257805:rs13195402;rs149949:rs7746199:rs13195402	18
ENSG00000184825	HIST1H2AH	6	27114861	27115317	1	protein_coding	85235	HIST1H2AH	6.2950794420684e-05	0.194919981	2	3.931	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops:Adult_Cortex:Fetal_Cortex:Aorta:Bladder:Dorsolateral_Prefrontal_Cortex:Hippocampus:Left_Ventricle:Liver:Lung:Pancreas:Right_Ventricle:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	5.751e-15	rs6914824;rs13195402:rs34661691:rs58825580:rs13195402;rs58825580:rs17693963:rs6940116:rs17693963;6:28301195_A_G;rs17720293;rs149949:rs17693963;rs149949:rs149949:rs6926677:rs6914824:rs13195402;rs17693963;rs9393925;rs149949:rs13195402;rs149949:rs17720293;rs149949:6:28301195_A_G;rs17720293:6:28301195_A_G:rs1233393;rs17720293:rs1233393;rs149949;rs9257805:rs3132379:rs1233393:rs17720293:6:28301195_A_G;rs9257805:rs9379850:rs1233393;rs9257805:rs1977199:rs13195402;rs6914824:rs13195402;rs6914824:rs17693963;rs1233393;rs9257805:rs9393925:rs17693963;rs9257805:rs13195402;rs149949:rs7746199	18
ENSG00000112812	PRSS16	6	27215480	27224403	1	protein_coding	10279	PRSS16	2.23791834002529e-06	0.008848123	4	15.96	600	1.2239e-108	0	eQTLcatalogue/Fairfax_2012_B-cell_CD19:eQTLcatalogue/TwinsUK_ge_LCL:eQTLcatalogue/TwinsUK_ge_skin:PsychENCODE_eQTLs:DICE/T_CD4_TH17:DICE/T_CD4_TH2:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Adrenal_Gland:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Coronary:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Cerebellum:GTEx/v8/Brain_Cortex:GTEx/v8/Brain_Frontal_Cortex_BA9:GTEx/v8/Brain_Nucleus_accumbens_basal_ganglia:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Colon_Sigmoid:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Nerve_Tibial:GTEx/v8/Ovary:GTEx/v8/Prostate:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Spleen:GTEx/v8/Testis:GTEx/v8/Thyroid:GTEx/v8/Uterus	-	Yes	Promoter_anchored_loops:Adult_Cortex:Fetal_Cortex:Aorta:Left_Ventricle:Liver:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	5.751e-15	rs6914824;rs13195402;rs9379850;rs58825580;rs1977199;rs6926677;rs17693963;rs149949;rs17720293;rs7746199;6:28301195_A_G;rs6940116;rs9393925;rs58825580:rs17693963;rs149949:rs13195402;rs149949:rs6940116:rs17693963:rs17693963;rs149949:rs17693963;rs149949:rs149949:rs13195402;rs6914824:rs6914824:rs13195402;rs6914824:rs13195402;rs149949:rs7746199:rs17693963;rs149949:6:28301195_A_G:rs17720293;rs149949:rs17720293:6:28301195_A_G;rs17720293:rs1233393;rs9257805:rs1233393;rs9257805:rs13195402:rs17693963;rs9257805:rs17693963;rs1233393;rs9257805:rs9393925:rs17693963;rs9257805:rs3132379:rs1233393;rs17720293:rs1233393:rs9379850:rs58825580	18
ENSG00000158553	POM121L2	6	27253682	27279949	-1	protein_coding	94026	POM121L2	NA	0.313408259	11	19.9	7	0.000227801	0.0171160815036833	PsychENCODE_eQTLs	-	Yes	Promoter_anchored_loops:Left_Ventricle:Liver:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	5.836e-14	rs13195402;rs17693963;rs17720293;rs149949;rs7746199;rs6940116;6:28301195_A_G;rs149949:rs6940116:6:28301195_A_G:rs17693963;rs9393925;rs149949:rs17720293;rs149949:rs17720293:6:28301195_A_G;rs17720293:rs1233393;rs9257805:rs1233393;rs9257805:rs17693963:rs13195402;rs149949:rs13195402;rs6914824:rs6914824:rs13195402:rs17693963;rs1233393;rs149949:rs17693963;rs9257805:rs17693963;rs9257805:6:28301195_A_G;rs9257805:rs13195402;rs6914824:rs17693963;rs149949:rs1233393;rs9257805:rs3132379:rs1233393:rs13195402;rs149949:rs149949:rs9393925	18
ENSG00000124613	ZNF391	6	27342394	27371683	1	protein_coding	346157	ZNF391	9.25869403182407e-07	1.231716533	10	8.5	575	1.0972e-25	0	EyeGEx:eQTLcatalogue/GEUVADIS_ge_LCL:eQTLcatalogue/TwinsUK_ge_LCL:PsychENCODE_eQTLs:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Adrenal_Gland:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Coronary:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Nucleus_accumbens_basal_ganglia:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Colon_Sigmoid:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Lung:GTEx/v8/Nerve_Tibial:GTEx/v8/Ovary:GTEx/v8/Pancreas:GTEx/v8/Pituitary:GTEx/v8/Prostate:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Small_Intestine_Terminal_Ileum:GTEx/v8/Spleen:GTEx/v8/Thyroid:GTEx/v8/Uterus	-	Yes	Adult_Cortex:Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	5.751e-15	rs13195402;rs17693963;6:28301195_A_G;rs17720293;rs149949;rs6940116;rs7746199;rs58825580;rs1977199;rs6914824;rs9393925;rs9257805;rs149949:rs17693963;rs149949:rs6940116:rs17693963:rs6914824:rs13195402;rs149949:rs13195402;rs6914824:rs13195402;rs6914824:rs13195402:rs17693963;rs149949:6:28301195_A_G:rs1233393;rs9257805:rs1233393;rs9257805:rs9257805:rs7746199:rs1233393	18
