GenomicLocus	IndSigSNP	chr	bp	snp	DateAddedToCatalog	PMID	FirstAuth	Date	Journal	Link	Study	Trait	InitialN	ReplicationN	Region	ReportedGene	MappedGene	UpGene	DownGene	SNP_Gene_ID	UpGeneDist	DownGeneDist	Strongest	SNPs	marged	SNP_ID_cur	Context	intergenic	RiskAF	P	Pmlog	Ptext	OrBeta	95CI	Platform	CNV
3	rs17590956	2	201021954	rs1569175	2009-02-26	19176441	Yang JJ	2009-01-28	JAMA	www.ncbi.nlm.nih.gov/pubmed/19176441	Genome-wide interrogation of germline genetic variation associated with treatment response in childhood acute lymphoblastic leukemia.	Response to treatment for acute lymphoblastic leukemia	356 European ancestry cases, 53 Black cases, 78 cases	NA	2q33.1	C2orf47					NA	NA	rs1569175-T	rs1569175	0	1569175	intergenic_variant	1	NR	9E-7	6.04575749056068		2.73	[1.52-4.93]	Affymetrix [476796]	N
3	rs17592552	2	201146776	rs17630293	2017-11-10	28991256	Li Z	2017-10-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28991256	Genome-wide association analysis identifies 30 new susceptibility loci for schizophrenia.	Schizophrenia	7,699 Chinese ancestry cases, 35,476 European ancestry cases, 18,327 Chinese ancestry controls, 46,839 European ancestry controls	4,384 Chinese ancestry cases, 5,770 Chinese ancestry controls	2q33.1	SPATS2L	NA - SPATS2L		ENSG00000196141		NA	23828	rs17630293-T	rs17630293	0	17630293	intergenic_variant	1	NR	3E-12	11.5228787452803		1.124	[1.09-1.16]	Affymetrix, Illumina [up to 5107227] (imputed)	N
3	rs17592552	2	201146776	rs17630293	2019-02-21	30285260	Ikeda M	2018-10-03	Schizophr Bull	www.ncbi.nlm.nih.gov/pubmed/30285260	Genome-Wide Association Study Detected Novel Susceptibility Genes for Schizophrenia and Shared Trans-Populations/Diseases Genetic Effect.	Schizophrenia	14,023 East Asian ancestry cases, 33,640 European ancestry cases, 31,505 East Asian ancestry controls, 43,456 European ancestry controls	NA	2q33.1	SPATS2L	NA - SPATS2L		ENSG00000196141		NA	23828	rs17630293-T	rs17630293	0	17630293	intergenic_variant	1	NR	4E-9	8.39794000867204		1.107	[1.07-1.14]	Illumina [6627481] (imputed)	N
3	rs17592552	2	201176071	rs17592552	2019-12-23	31740837	Lam M	2019-11-18	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31740837	Comparative genetic architectures of schizophrenia in East Asian and European populations.	Schizophrenia	22,778 East Asian ancestry cases, 35,362 East Asian ancestry controls, 33,640 European ancestry cases, 43,456 European ancestry controls	NA	2q33.1	NR	SPATS2L			ENSG00000196141	NA	NA	rs17592552-?	rs17592552	0	17592552	intron_variant	0	NR	1E-17	17		1.1353058	[1.11-1.16]	Affymetrix, Illumina [12447948] (imputed)	N
3	rs17592552	2	201176071	rs17592552	2019-12-23	31740837	Lam M	2019-11-18	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31740837	Comparative genetic architectures of schizophrenia in East Asian and European populations.	Schizophrenia	22,778 East Asian ancestry cases, 35,362 East Asian ancestry controls	NA	2q33.1	NR	SPATS2L			ENSG00000196141	NA	NA	rs17592552-?	rs17592552	0	17592552	intron_variant	0	NR	2E-13	12.698970004336		1.1363636		Affymetrix, Illumina [9938587] (imputed)	N
3	rs78681500	2	201187316	rs78681500	2017-11-10	28991256	Li Z	2017-10-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28991256	Genome-wide association analysis identifies 30 new susceptibility loci for schizophrenia.	Schizophrenia	7,699 Chinese ancestry cases, 35,476 European ancestry cases, 18,327 Chinese ancestry controls, 46,839 European ancestry controls	4,384 Chinese ancestry cases, 5,770 Chinese ancestry controls	2q33.1	SPATS2L	SPATS2L			ENSG00000196141	NA	NA	rs78681500-T	rs78681500	0	78681500	intron_variant	0	NR	3E-10	9.52287874528034	(Chinese)	1.3315579	[1.24-1.42]	Affymetrix, Illumina [up to 5107227] (imputed)	N
3	rs78681500	2	201187316	rs78681500	2019-02-21	30285260	Ikeda M	2018-10-03	Schizophr Bull	www.ncbi.nlm.nih.gov/pubmed/30285260	Genome-Wide Association Study Detected Novel Susceptibility Genes for Schizophrenia and Shared Trans-Populations/Diseases Genetic Effect.	Schizophrenia	14,023 East Asian ancestry cases, 33,640 European ancestry cases, 31,505 East Asian ancestry controls, 43,456 European ancestry controls	NA	2q33.1	SPATS2L	SPATS2L			ENSG00000196141	NA	NA	rs78681500-C	rs78681500	0	78681500	intron_variant	0	NR	6E-9	8.22184874961636	(East Asian)	1.25	[1.17-1.33]	Illumina [6627481] (imputed)	N
4	rs9311449	3	 50237545	rs9882618	2017-11-10	28991256	Li Z	2017-10-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28991256	Genome-wide association analysis identifies 30 new susceptibility loci for schizophrenia.	Schizophrenia	7,699 Chinese ancestry cases, 35,476 European ancestry cases, 18,327 Chinese ancestry controls, 46,839 European ancestry controls	4,384 Chinese ancestry cases, 5,770 Chinese ancestry controls	3p21.31	intergenic	GNAT1 - SLC38A3	ENSG00000114349	ENSG00000188338		2416	5134	rs9882618-T	rs9882618	0	9882618	intergenic_variant	1	NR	1E-6	6		1.095	[1.06-1.13]	Affymetrix, Illumina [up to 5107227] (imputed)	N
4	rs9311449	3	 50237545	rs9882618	2019-02-21	30285260	Ikeda M	2018-10-03	Schizophr Bull	www.ncbi.nlm.nih.gov/pubmed/30285260	Genome-Wide Association Study Detected Novel Susceptibility Genes for Schizophrenia and Shared Trans-Populations/Diseases Genetic Effect.	Schizophrenia	14,023 East Asian ancestry cases, 33,640 European ancestry cases, 31,505 East Asian ancestry controls, 43,456 European ancestry controls	NA	3p21.31	GNAT1	GNAT1 - SLC38A3	ENSG00000114349	ENSG00000188338		2416	5134	rs9882618-T	rs9882618	0	9882618	intergenic_variant	1	NR	2E-6	5.69897000433602		1.097	[1.06-1.14]	Illumina [6627481] (imputed)	N
4	rs9839427	3	 50301584	rs9839427	2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Neuroticism	approximately 372,000 European ancestry individuals	NA	3p21.31		GNAI2 - SEMA3B-AS1	ENSG00000114353	ENSG00000232352		4790	2489	rs9839427-?	rs9839427	0	9839427	regulatory_region_variant	1	NR	1E-7	7		NA		NR [~ 8900000] (imputed)	N
4	rs762705	3	 50313527	rs762705	2019-02-06	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Body mass index	approximately 458,000 European ancestry individuals	NA	3p21.31		SEMA3B			ENSG00000012171	NA	NA	rs762705-?	rs762705	0	762705	non_coding_transcript_exon_variant	0	NR	1E-7	7		NA		NR [~ 8900000] (imputed)	N
4	rs762705	3	 50313527	rs762705	2020-04-17	31669095	Zhu Z	2019-10-24	J Allergy Clin Immunol	www.ncbi.nlm.nih.gov/pubmed/31669095	Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.	Waist circumference adjusted for body mass index	457,690 European ancestry individuals	NA	3p21.31	NR	SEMA3B			ENSG00000012171	NA	NA	rs762705-?	rs762705	0	762705	non_coding_transcript_exon_variant	0	NR	5E-11	10.301029995664		NA		Affymetrix [~ 8270000] (imputed)	N
4	rs762705	3	 50313527	rs762705	2020-04-17	31669095	Zhu Z	2019-10-24	J Allergy Clin Immunol	www.ncbi.nlm.nih.gov/pubmed/31669095	Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.	Waist-to-hip ratio adjusted for BMI	457,690 European ancestry individuals	NA	3p21.31	NR	SEMA3B			ENSG00000012171	NA	NA	rs762705-?	rs762705	0	762705	non_coding_transcript_exon_variant	0	NR	4E-11	10.397940008672		NA		Affymetrix [~ 8270000] (imputed)	N
4	rs762705	3	 50313527	rs762705	2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Waist-hip ratio	approximately 458,000 European ancestry individuals	NA	3p21.31		SEMA3B			ENSG00000012171	NA	NA	rs762705-?	rs762705	0	762705	non_coding_transcript_exon_variant	0	NR	1E-12	12		NA		NR [~ 8900000] (imputed)	N
4	rs709210	3	 50329826	rs1076872	2020-09-18	32888494	Vuckovic D	2020-09-01	Cell	www.ncbi.nlm.nih.gov/pubmed/32888494	The Polygenic and Monogenic Basis of Blood Traits and Diseases.	High light scatter reticulocyte count	408,112 British individuals	NA	3p21.31	IFRD2	IFRD2			ENSG00000214706	NA	NA	rs1076872-G	rs1076872	0	1076872	5_prime_UTR_variant	0	0.684043	3E-228	227.52287874528		0.08826602	[0.083-0.094] unit decrease	Affymetrix [93095623] (imputed)	N
4	rs709210	3	 50329826	rs1076872	2020-09-18	32888494	Vuckovic D	2020-09-01	Cell	www.ncbi.nlm.nih.gov/pubmed/32888494	The Polygenic and Monogenic Basis of Blood Traits and Diseases.	High light scatter reticulocyte percentage of red cells	408,112 British individuals	NA	3p21.31	IFRD2	IFRD2			ENSG00000214706	NA	NA	rs1076872-G	rs1076872	0	1076872	5_prime_UTR_variant	0	0.684035	7E-214	213.154901959986		0.098165035	[0.092-0.104] unit decrease	Affymetrix [93095623] (imputed)	N
4	rs709210	3	 50329826	rs1076872	2020-09-18	32888494	Vuckovic D	2020-09-01	Cell	www.ncbi.nlm.nih.gov/pubmed/32888494	The Polygenic and Monogenic Basis of Blood Traits and Diseases.	Immature fraction of reticulocytes	408,112 British individuals	NA	3p21.31	IFRD2	IFRD2			ENSG00000214706	NA	NA	rs1076872-G	rs1076872	0	1076872	5_prime_UTR_variant	0	0.684136	1E-244	244		0.08286424	[0.078-0.088] unit decrease	Affymetrix [93095623] (imputed)	N
4	rs709210	3	 50329826	rs1076872	2020-09-18	32888494	Vuckovic D	2020-09-01	Cell	www.ncbi.nlm.nih.gov/pubmed/32888494	The Polygenic and Monogenic Basis of Blood Traits and Diseases.	Mean reticulocyte volume	408,112 British individuals	NA	3p21.31	IFRD2	IFRD2			ENSG00000214706	NA	NA	rs1076872-G	rs1076872	0	1076872	5_prime_UTR_variant	0	0.684099	1E-56	56		0.038306184	[0.034-0.043] unit increase	Affymetrix [93095623] (imputed)	N
4	rs709210	3	 50329826	rs1076872	2020-09-18	32888494	Vuckovic D	2020-09-01	Cell	www.ncbi.nlm.nih.gov/pubmed/32888494	The Polygenic and Monogenic Basis of Blood Traits and Diseases.	Reticulocyte count	408,112 British individuals	NA	3p21.31	IFRD2	IFRD2			ENSG00000214706	NA	NA	rs1076872-G	rs1076872	0	1076872	5_prime_UTR_variant	0	0.684154	5E-209	208.301029995664		0.07777934	[0.073-0.083] unit decrease	Affymetrix [93095623] (imputed)	N
4	rs709210	3	 50329826	rs1076872	2020-09-18	32888494	Vuckovic D	2020-09-01	Cell	www.ncbi.nlm.nih.gov/pubmed/32888494	The Polygenic and Monogenic Basis of Blood Traits and Diseases.	Reticulocyte fraction of red cells	408,112 British individuals	NA	3p21.31	IFRD2	IFRD2			ENSG00000214706	NA	NA	rs1076872-G	rs1076872	0	1076872	5_prime_UTR_variant	0	0.684149	3E-191	190.52287874528		0.087263554	[0.081-0.093] unit decrease	Affymetrix [93095623] (imputed)	N
4	rs374528934	3	 50350376	rs374528934	2019-12-23	31740837	Lam M	2019-11-18	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31740837	Comparative genetic architectures of schizophrenia in East Asian and European populations.	Schizophrenia	22,778 East Asian ancestry cases, 35,362 East Asian ancestry controls, 33,640 European ancestry cases, 43,456 European ancestry controls	NA	3p21.31	NR	HYAL1 - HYAL2	ENSG00000114378	ENSG00000068001		564	4845	rs374528934-?	rs374528934	0	374528934	intergenic_variant	1	NR	4E-11	10.397940008672		1.130544	[1.09-1.17]	Affymetrix, Illumina [12447948] (imputed)	N
4	rs9311449	3	 50352200	rs11130248	2010-09-22	20711176	Nakashima M	2010-08-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20711176	A genome-wide association study identifies four susceptibility loci for keloid in the Japanese population.	Keloid	178 Japanese ancestry cases, 906 Japanese ancestry controls	621 Japanese ancestry cases, 2,271 Japanese ancestry controls	3p21.31	NR	HYAL1 - HYAL2	ENSG00000114378	ENSG00000068001		2388	3021	rs11130248-?	rs11130248	0	11130248	regulatory_region_variant	1	0.52	5E-7	6.30102999566398		1.34	[1.19-1.49]	Illumina [452038]	N
4	rs2073499	3	 50374293	rs2073499	2017-11-10	28991256	Li Z	2017-10-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28991256	Genome-wide association analysis identifies 30 new susceptibility loci for schizophrenia.	Schizophrenia	7,699 Chinese ancestry cases, 35,476 European ancestry cases, 18,327 Chinese ancestry controls, 46,839 European ancestry controls	4,384 Chinese ancestry cases, 5,770 Chinese ancestry controls	3p21.31	HYAL3, RASSF1	RASSF1			ENSG00000068028	NA	NA	rs2073499-A	rs2073499	0	2073499	non_coding_transcript_exon_variant	0	NR	3E-8	7.52287874528034	(Chinese)	1.112347	[1.08-1.15]	Affymetrix, Illumina [up to 5107227] (imputed)	N
4	rs2073499	3	 50374293	rs2073499	2019-12-23	31740837	Lam M	2019-11-18	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31740837	Comparative genetic architectures of schizophrenia in East Asian and European populations.	Schizophrenia	22,778 East Asian ancestry cases, 35,362 East Asian ancestry controls	NA	3p21.31	NR	RASSF1			ENSG00000068028	NA	NA	rs2073499-?	rs2073499	0	2073499	non_coding_transcript_exon_variant	0	NR	1E-13	13		1.1111112		Affymetrix, Illumina [9938587] (imputed)	N
4	rs2073499	3	 50374293	rs2073499	2019-02-21	30285260	Ikeda M	2018-10-03	Schizophr Bull	www.ncbi.nlm.nih.gov/pubmed/30285260	Genome-Wide Association Study Detected Novel Susceptibility Genes for Schizophrenia and Shared Trans-Populations/Diseases Genetic Effect.	Schizophrenia	14,023 East Asian ancestry cases, 33,640 European ancestry cases, 31,505 East Asian ancestry controls, 43,456 European ancestry controls	NA	3p21.31	RASSF1	RASSF1			ENSG00000068028	NA	NA	rs2073499-G	rs2073499	0	2073499	non_coding_transcript_exon_variant	0	NR	3E-8	7.52287874528034	(East Asian)	1.098901	[1.07-1.13]	Illumina [6627481] (imputed)	N
4	rs2073499	3	 50374568	rs57838764	2020-05-29	32231276	Cai N	2020-03-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32231276	Minimal phenotyping yields genome-wide association signals of low specificity for major depression.	Neuroticism	274,107 British ancestry individuals	NA	3p21.31	NR	RASSF1			ENSG00000068028	NA	NA	rs57838764-C	rs57838764	0	57838764	non_coding_transcript_exon_variant	0	0.1142	3E-8	7.52287874528034		0.01062	[0.0069-0.0144] unit increase	NR [8968716] (imputed)	N
4	rs2236950	3	 50420554	rs2236950	2019-04-15	30696823	Jones SE	2019-01-29	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30696823	Genome-wide association analyses of chronotype in 697,828 individuals provides insights into circadian rhythms.	Chronotype	449,734  European ancestry individuals	248,098 European ancestry individuals	3p21.31	CACNA2D2	CACNA2D2			ENSG00000007402	NA	NA	rs2236950-A	rs2236950	0	2236950	intron_variant	0	0.1742	2E-16	15.698970004336		0.0184224	[0.014-0.023] unit decrease	Affymetrix [11880941] (imputed)	N
4	rs2236950	3	 50420554	rs2236950	2019-04-12	30696823	Jones SE	2019-01-29	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30696823	Genome-wide association analyses of chronotype in 697,828 individuals provides insights into circadian rhythms.	Morning person	252,287 European ancestry cases, 150,908 European ancestry controls	120,478 European ancestry cases, 127,622 European ancestry controls	3p21.31	CACNA2D2	CACNA2D2			ENSG00000007402	NA	NA	rs2236950-C	rs2236950	0	2236950	intron_variant	0	0.8258	2E-16	15.698970004336		1.0407994		Affymetrix [11880941] (imputed)	N
4	rs2236950	3	 50421081	rs2236951	2019-03-28	30643251	Liu M	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643251	Association studies of up to 1.2 million individuals yield new insights into the genetic etiology of tobacco and alcohol use.	Smoking behaviour (cigarettes smoked per day)	up to 377,334 European ancestry individuals	NA	3p21.31	NR	CACNA2D2			ENSG00000007402	NA	NA	rs2236951-C	rs2236951	0	2236951	intron_variant	0	0.2	2E-8	7.69897000433602		0.017190572	[0.011-0.023] unit decrease	NR [~ 10000000] (imputed)	N
4	rs2236952	3	 50422718	rs2236952	2020-04-17	31669095	Zhu Z	2019-10-24	J Allergy Clin Immunol	www.ncbi.nlm.nih.gov/pubmed/31669095	Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.	Body mass index	457,822 European ancestry individuals	NA	3p21.31	NR	CACNA2D2			ENSG00000007402	NA	NA	rs2236952-?	rs2236952	0	2236952	intron_variant	0	NR	8E-12	11.0969100130081		NA		Affymetrix [~ 8270000] (imputed)	N
4	rs12637870	3	 50481035	rs11917269	2019-07-12	31043756	Stahl EA	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043756	Genome-wide association study identifies 30 loci associated with bipolar disorder.	Bipolar I disorder	14,879 European ancestry cases, 31,358 European ancestry controls	NA	3p21.31	NR	CACNA2D2			ENSG00000007402	NA	NA	rs11917269-G	rs11917269	0	11917269	intron_variant	0	0.738	9E-7	6.04575749056068		1.0916554	[NR]	NR [9372253] (imputed)	N
4	rs12637870	3	 50505395	rs2236989	2019-12-23	31740837	Lam M	2019-11-18	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31740837	Comparative genetic architectures of schizophrenia in East Asian and European populations.	Schizophrenia	22,778 East Asian ancestry cases, 35,362 East Asian ancestry controls, 33,640 European ancestry cases, 43,456 European ancestry controls	NA	3p21.31	NR	CACNA2D2			ENSG00000007402	NA	NA	rs2236989-?	rs2236989	0	2236989	intron_variant	0	NR	9E-9	8.04575749056068		1.0611993	[1.04-1.08]	Affymetrix, Illumina [12447948] (imputed)	N
4	rs2236988	3	 50521402	rs12492113	2019-10-16	31530331	Thorp JG	2019-09-18	Psychol Med	www.ncbi.nlm.nih.gov/pubmed/31530331	Genetic heterogeneity in self-reported depressive symptoms identified through genetic analyses of the PHQ-9.	Depressive symptom (appetite changes) (binary trait)	26,757 European ancestry cases, 121,995 European ancestry controls	NA	3p21.31	C3orf18, CACNA2D2, CYB561D2, DOCK3, HEMK1, HYAL1, LSMEM2, RBM6, MANF, MAPKAPK3	CACNA2D2			ENSG00000007402	NA	NA	rs12492113-G	rs12492113	0	12492113	intron_variant	0	0.875	9E-9	8.04575749056068		0.013	[0.0091-0.0169] unit decrease	NR [9413637] (imputed)	N
4	rs2236988	3	 50521402	rs12492113	2019-10-17	31530331	Thorp JG	2019-09-18	Psychol Med	www.ncbi.nlm.nih.gov/pubmed/31530331	Genetic heterogeneity in self-reported depressive symptoms identified through genetic analyses of the PHQ-9.	Depressive symptoms (binary sum-score)	148,752 European ancestry individuals	NA	3p21.31	C3orf18, CACNA2D2, CYB561D2, DOCK3, HEMK1, HYAL1, LSMEM2, RBM6, MANF, MAPKAPK3	CACNA2D2			ENSG00000007402	NA	NA	rs12492113-G	rs12492113	0	12492113	intron_variant	0	0.875	1E-10	10		0.037	[0.025-0.049] unit decrease	NR [9413637] (imputed)	N
4	rs2236988	3	 50521402	rs12492113	2019-10-17	31530331	Thorp JG	2019-09-18	Psychol Med	www.ncbi.nlm.nih.gov/pubmed/31530331	Genetic heterogeneity in self-reported depressive symptoms identified through genetic analyses of the PHQ-9.	Depressive symptoms (sum-score)	148,752 European ancestry individuals	NA	3p21.31	C3orf18, CACNA2D2, CYB561D2, DOCK3, HEMK1, HYAL1, LSMEM2, RBM6, MANF, MAPKAPK3	CACNA2D2			ENSG00000007402	NA	NA	rs12492113-G	rs12492113	0	12492113	intron_variant	0	0.875	1E-9	9		0.124	[0.085-0.163] unit decrease	NR [9413637] (imputed)	N
4	rs2236988	3	 50521402	rs12492113	2019-10-17	31530331	Thorp JG	2019-09-18	Psychol Med	www.ncbi.nlm.nih.gov/pubmed/31530331	Genetic heterogeneity in self-reported depressive symptoms identified through genetic analyses of the PHQ-9.	Depressive symptom (fatigue) (ordinal trait)	148,752 European ancestry individuals	NA	3p21.31	CACNA2D2	CACNA2D2			ENSG00000007402	NA	NA	rs12492113-G	rs12492113	0	12492113	intron_variant	0	0.875	2E-10	9.69897000433602		0.03	[0.02-0.04] unit decrease	NR [9413637] (imputed)	N
4	rs2236988	3	 50531201	rs6792502	2019-08-29	31046077	Zhong VW	2019-05-02	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/31046077	A genome-wide association study of bitter and sweet beverage consumption.	Coffee consumption	335,909 European ancestry individuals	39,924 European ancestry individuals	3p21.31	CACNA2D2	CACNA2D2			ENSG00000007402	NA	NA	rs6792502-C	rs6792502	0	6792502	intron_variant	0	0.8548	2E-6	5.69897000433602		0.01	[0.0059-0.0141] unit increase	Affymetrix [~ 7740000] (imputed)	N
4	rs151017204	3	 50552866	rs11715134	2021-06-29	33462484	Sinnott-Armstrong N	2021-01-18	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33462484	Genetics of 35 blood and urine biomarkers in the UK Biobank.	Glycated hemoglobin levels	327,177 European ancestry individuals, 4,847 African ancestry individuals, 6,895 South Asian ancestry individuals	NA	3p21.31	NR	CACNA2D2 - C3orf18	ENSG00000007402	ENSG00000088543		11191	42590	rs11715134-A	rs11715134	0	11715134	intergenic_variant	1	NR	3E-9	8.52287874528034		0.0251	[0.017-0.033] unit increase	Affymetrix [9000000] (imputed)	N
4	rs151017204	3	 50562042	rs11720093	2018-10-19	30038396	Lee JJ	2018-07-23	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30038396	Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.	Educational attainment (years of education)	up to 1,131,881 European ancestry individuals	NA	3p21.31		CACNA2D2 - C3orf18	ENSG00000007402	ENSG00000088543		20367	33414	rs11720093-T	rs11720093	0	11720093	intergenic_variant	1	0.0809	6E-9	8.22184874961636		0.015	[0.0099-0.0201] unit increase	Affymetrix, Illumina [10000000] (imputed)	N
4	rs73078636	3	 50771624	rs73072483	2017-08-30	27863252	Astle WJ	2016-11-17	Cell	www.ncbi.nlm.nih.gov/pubmed/27863252	The Allelic Landscape of Human Blood Cell Trait Variation and Links to Common Complex Disease.	Sum eosinophil basophil counts	171,771 European ancestry individuals	NA	3p21.2	DOCK3	DOCK3			ENSG00000088538	NA	NA	rs73072483-A	rs73072483	0	73072483	intron_variant	0	0.1279	4E-9	8.39794000867204		0.03137277	[0.021-0.042] unit decrease	Affymetrix [~ 2500000] (imputed)	N
4	rs73078636	3	 50771624	rs73072483	2020-09-18	32888494	Vuckovic D	2020-09-01	Cell	www.ncbi.nlm.nih.gov/pubmed/32888494	The Polygenic and Monogenic Basis of Blood Traits and Diseases.	Eosinophil counts	408,112 British individuals	NA	3p21.2	DOCK3	DOCK3			ENSG00000088538	NA	NA	rs73072483-A	rs73072483	0	73072483	intron_variant	0	0.126689	3E-17	16.5228787452803		0.0285637	[0.022-0.035] unit decrease	Affymetrix [93095623] (imputed)	N
4	rs73078636	3	 50771624	rs73072483	2020-06-04	32296059	Han Y	2020-04-15	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32296059	Genome-wide analysis highlights contribution of immune system pathways to the genetic architecture of asthma.	Asthma	84,492 European ancestry cases, 2,149 African American cases, 606 Hispanic cases, 1,239 Japanese ancestry cases, 437,036 European ancestry controls, 6,055 African American controls, 792 Hispanic controls, 3,976 Japanese ancestry controls	NR	3p21.2	DOCK3	DOCK3			ENSG00000088538	NA	NA	rs73072483-G	rs73072483	0	73072483	intron_variant	0	0.87	1E-8	8		NA		NR [> 9500000] (imputed)	N
4	rs73078636	3	 50771624	rs73072483	2020-09-18	32888494	Vuckovic D	2020-09-01	Cell	www.ncbi.nlm.nih.gov/pubmed/32888494	The Polygenic and Monogenic Basis of Blood Traits and Diseases.	Eosinophil percentage of white cells	408,112 British individuals	NA	3p21.2	DOCK3	DOCK3			ENSG00000088538	NA	NA	rs73072483-A	rs73072483	0	73072483	intron_variant	0	0.126673	2E-18	17.698970004336		0.029660126	[0.023-0.036] unit decrease	Affymetrix [93095623] (imputed)	N
4	rs73078636	3	 50771624	rs73072483	2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Eosinophil counts	approximately 440,000 European ancestry individuals	NA	3p21.2		DOCK3			ENSG00000088538	NA	NA	rs73072483-?	rs73072483	0	73072483	intron_variant	0	NR	3E-33	32.5228787452803		NA		NR [~ 8900000] (imputed)	N
4	chr3:50915081m	3	 51016959	rs13069365	2019-03-13	30664634	Rask-Andersen M	2019-01-21	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30664634	Genome-wide association study of body fat distribution identifies adiposity loci and sex-specific genetic effects.	Body fat distribution (trunk fat ratio)	55,006 British ancestry males, 61,132 British ancestry females	112,425 British ancestry males, 133,936 British ancestry females	3p21.2	DOCK3	DOCK3			ENSG00000088538	NA	NA	rs13069365-T	rs13069365	0	13069365	intron_variant	0	0.124267	3E-8	7.52287874528034	(females)	0.02343	NR unit increase (replication)	Affymetrix [25472837] (imputed)	N
4	chr3:50915081m	3	 51016959	rs13069365	2019-03-13	30664634	Rask-Andersen M	2019-01-21	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30664634	Genome-wide association study of body fat distribution identifies adiposity loci and sex-specific genetic effects.	Body fat distribution (trunk fat ratio)	55,006 British ancestry males, 61,132 British ancestry females	112,425 British ancestry males, 133,936 British ancestry females	3p21.2	DOCK3	DOCK3			ENSG00000088538	NA	NA	rs13069365-T	rs13069365	0	13069365	intron_variant	0	0.124267	8E-9	8.09691001300806		0.01897	NR unit increase (replication)	Affymetrix [25472837] (imputed)	N
4	chr3:50915081m	3	 51016959	rs13069365	2019-03-13	30664634	Rask-Andersen M	2019-01-21	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30664634	Genome-wide association study of body fat distribution identifies adiposity loci and sex-specific genetic effects.	Body fat distribution (arm fat ratio)	55,006 British ancestry males, 61,132 British ancestry females	112,425 British ancestry males, 133,936 British ancestry females	3p21.2	DOCK3	DOCK3			ENSG00000088538	NA	NA	rs13069365-T	rs13069365	0	13069365	intron_variant	0	0.124267	1E-6	6	(females)	0.02069	NR unit decrease (replication)	Affymetrix [25472837] (imputed)	N
4	chr3:50915081m	3	 51016959	rs13069365	2019-03-13	30664634	Rask-Andersen M	2019-01-21	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30664634	Genome-wide association study of body fat distribution identifies adiposity loci and sex-specific genetic effects.	Body fat distribution (arm fat ratio)	55,006 British ancestry males, 61,132 British ancestry females	112,425 British ancestry males, 133,936 British ancestry females	3p21.2	DOCK3	DOCK3			ENSG00000088538	NA	NA	rs13069365-T	rs13069365	0	13069365	intron_variant	0	0.124267	8E-8	7.09691001300806	(males)	0.01542	NR unit decrease (replication)	Affymetrix [25472837] (imputed)	N
