ensg	symbol	chr	start	end	strand	type	entrezID	HUGO	pLI	ncRVIS	posMapSNPs	posMapMaxCADD	eqtlMapSNPs	eqtlMapminP	eqtlMapminQ	eqtlMapts	eqtlDirection	ciMap	ciMapts	minGwasP	IndSigSNPs	GenomicLocus
ENSG00000138375	SMARCAL1	2	217277137	217347776	1	protein_coding	50485	SMARCAL1	0.000314358585842015	-0.037714107	0	0	1	8.2113e-06	0.049447754200415	eQTLGen_trans_eQTLs	-	No	NA	9.837e-10	rs10935182	5
ENSG00000115457	IGFBP2	2	217497551	217529159	1	protein_coding	3485	IGFBP2	0.84435378457342	NA	0	0	1	1.2395e-08	0.000175831202046036	eQTLGen_trans_eQTLs	-	No	NA	0.005695	rs10883756	14
ENSG00000010256	UQCRC1	3	48636435	48648409	-1	protein_coding	7384	UQCRC1	0.132467103146211	-0.703757501	0	0	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops	NA	rs80125713	4
ENSG00000213672	NCKIPSD	3	48701364	48723797	-1	protein_coding	51517	NCKIPSD	0.00713136165785669	-0.551018211	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Fetal_Cortex	5.34e-09	rs80125713:rs374528934;rs9311449:rs9852677	4
ENSG00000178252	WDR6	3	49044495	49053386	1	protein_coding	11180	WDR6	9.19647551585082e-07	-0.058949543	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Fetal_Cortex	5.34e-09	rs80125713:rs374528934;rs9311449:rs147507102:rs9852677:rs9311449:rs2073499:rs9839427	4
ENSG00000178149	DALRD3	3	49052921	49059726	-1	protein_coding	55152	DALRD3	1.84813920683629e-05	0.072306759	0	0	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops	NA	rs147507102	4
ENSG00000178057	NDUFAF3	3	49057892	49060928	1	protein_coding	25915	NDUFAF3	4.85972513641338e-05	-2.090068809	0	0	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops	NA	rs147507102	4
ENSG00000178035	IMPDH2	3	49061758	49066841	-1	protein_coding	3615	IMPDH2	0.00135316628366044	-0.509342888	0	0	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops	NA	rs80125713	4
ENSG00000198218	QRICH1	3	49067140	49131796	-1	protein_coding	54870	QRICH1	0.996069748046578	-0.27929443	0	0	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops:Adult_Cortex	5.34e-09	rs147507102:rs374528934;rs9311449:rs9852677	4
ENSG00000172053	QARS	3	49133365	49142553	-1	protein_coding	5859	QARS	8.78969829865226e-08	-0.634755548	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Fetal_Cortex	7.22e-08	rs374528934;rs9311449:rs147507102:rs9852677:rs9311449	4
ENSG00000172037	LAMB2	3	49158547	49170551	-1	protein_coding	3913	LAMB2	7.45006902753361e-11	-0.451081722	0	0	0	NA	NA	NA	NA	Yes	EP_links_oneway:Promoter_anchored_loops	NA	rs147507102	4
ENSG00000177352	CCDC71	3	49199968	49203754	-1	protein_coding	64925	CCDC71	0.0169896394893115	NA	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex	6.284e-08	rs374528934;rs9311449	4
ENSG00000185909	KLHDC8B	3	49209044	49213917	1	protein_coding	200942	KLHDC8B	0.010421420264697	-0.077352225	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex	6.284e-08	rs374528934;rs9311449	4
ENSG00000236980	C3orf84	3	49215065	49229291	-1	protein_coding	646498	C3orf84	0.000221291799515334	0.059049684	0	0	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops	NA	rs147507102:rs80125713	4
ENSG00000173421	CCDC36	3	49235861	49295537	1	protein_coding	339834	CCDC36	0.509348612076541	-0.452712817	0	0	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops	1.53e-08	rs80125713:rs9311449:rs147507102:rs374528934;rs9311449	4
ENSG00000225399	RP11-3B7.1	3	49297518	49298744	1	protein_coding	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops:IMR90	8.707e-08	rs80125713:rs9311449:rs374528934;rs9311449	4
ENSG00000188315	C3orf62	3	49306035	49315342	-1	protein_coding	375341	C3orf62	0.00712465933483595	-1.950313785	0	0	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops:IMR90	3.262e-07	rs147507102:rs9311449:rs80125713	4
ENSG00000114316	USP4	3	49315264	49378145	-1	protein_coding	7375	USP4	6.20193619608728e-07	NA	0	0	1	8.59676e-05	0.00738150446114864	PsychENCODE_eQTLs	-	Yes	Promoter_anchored_loops	2.592e-11	rs2073499;rs762705;rs2236950;rs147507102	4
ENSG00000233276	GPX1	3	49394609	49396033	-1	protein_coding	2876	GPX1	0.00693165111693131	-0.616399091	0	0	1	9.06525e-05	2.25375e-10	GTEx/v8/Esophagus_Mucosa	+	Yes	Promoter_anchored_loops	2.904e-10	rs709210;rs9311449:rs374528934;rs9311449:rs9852677:rs2073499:rs709210	4
ENSG00000067560	RHOA	3	49396578	49450431	-1	protein_coding	387	RHOA	0.804697934205436	-0.430262742	0	0	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops:Adult_Cortex:Fetal_Cortex	5.34e-09	rs147507102:rs80125713:rs374528934;rs9311449:rs9852677:rs9311449	4
ENSG00000145022	TCTA	3	49449639	49453908	1	protein_coding	6988	TCTA	0.0132648475524679	-0.59594101	0	0	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops:Adult_Cortex:Fetal_Cortex	5.34e-09	rs147507102:rs80125713:rs374528934;rs9311449:rs9852677:rs9311449	4
ENSG00000145020	AMT	3	49454211	49460186	-1	protein_coding	275	AMT	0.000569475286585638	-0.022637077	0	0	107	2.3015e-13	0	PsychENCODE_eQTLs:eQTLGen_cis_eQTLs:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Colon_Sigmoid:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Pancreas:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Thyroid	+	Yes	Adult_Cortex:Fetal_Cortex	2.106e-11	rs9311449;rs374528934;rs9852677;rs762705;rs2073499;rs2236950;rs709210;rs2236952;rs2236988;rs80125713:rs374528934;rs9311449:rs9852677	4
ENSG00000145029	NICN1	3	49460379	49466759	-1	protein_coding	84276	NICN1	0.257245528868092	-1.087291051	0	0	38	2.5954e-10	0	eQTLGen_cis_eQTLs:GTEx/v8/Esophagus_Mucosa	+	No	NA	2.106e-11	rs2073499;rs762705;rs2236950;rs709210;rs374528934;rs9311449	4
ENSG00000173402	DAG1	3	49506146	49573048	1	protein_coding	1605	DAG1	0.940921791331691	-0.838742424	2	8.577	0	NA	NA	NA	NA	No	NA	NA	rs147507102;rs80125713	4
ENSG00000164061	BSN	3	49591922	49708978	1	protein_coding	8927	BSN	0.999999992077176	-1.285114003	5	3.025	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops:Adult_Cortex:Left_Ventricle:Liver:Spleen:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	NA	rs147507102;rs80125713;rs147507102:rs80125713	4
ENSG00000164062	APEH	3	49711435	49721396	1	protein_coding	327	APEH	0.0132157073381975	-0.27180506	0	0	38	1.6883e-54	0	eQTLGen_cis_eQTLs:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Nerve_Tibial:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Sun_Exposed_Lower_leg	+	Yes	Promoter_anchored_loops:Spleen:IMR90:Mesenchymal_Stem_Cell	1.461e-12	rs709210;rs9839427;rs12637870;rs62258671;rs151017204;rs62261860;rs73078636;rs2236988;chr3:50915081m;rs2236950:rs2073499;rs2236950:rs2236952:rs80125713:rs147507102	4
ENSG00000173531	MST1	3	49721380	49726934	-1	protein_coding	4485	MST1	1.72735679966035e-10	0.158165154	0	0	48	9.59121e-08	2.09399e-18	eQTLGen_cis_eQTLs:GTEx/v8/Brain_Amygdala:GTEx/v8/Brain_Anterior_cingulate_cortex_BA24:GTEx/v8/Brain_Hippocampus:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Lung:GTEx/v8/Nerve_Tibial:GTEx/v8/Pituitary:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Stomach:GTEx/v8/Thyroid	-	Yes	Promoter_anchored_loops	1.461e-12	rs151017204;rs2236952;rs709210;rs12637870;rs9839427;rs2236988;chr3:50915081m;rs62261860;rs147507102	4
ENSG00000164068	RNF123	3	49726932	49758962	1	protein_coding	63891	RNF123	0.969714693858756	-0.46199081	1	6.08	18	4.09936e-07	6.26723e-28	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Brain_Cerebellum:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Pituitary:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Thyroid	+	Yes	Promoter_anchored_loops	1.461e-12	rs80125713;rs709210;rs2073499;rs2236950;rs9852677;rs62261860;rs12637870;rs762705;rs147507102	4
ENSG00000176020	AMIGO3	3	49754267	49761349	-1	protein_coding	386724	AMIGO3	7.50516210752013e-06	NA	1	6.08	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops:Adult_Cortex:Fetal_Cortex:IMR90:Mesenchymal_Stem_Cell	1.327e-13	rs80125713;rs374528934;rs9311449:rs80125713:rs9311449:rs147507102:rs2073499:rs2073499;rs762705;rs2236950:rs9852677:rs9839427	4
ENSG00000173540	GMPPB	3	49754277	49761384	-1	protein_coding	29925	GMPPB	8.24535896597197e-05	-0.65955402	1	6.08	19	3.09093e-08	3.6504e-63	EyeGEx:DICE/T_CD4_TH17:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Cerebellum:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Colon_Sigmoid:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Liver:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Pancreas:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Stomach:GTEx/v8/Thyroid	+	Yes	Promoter_anchored_loops:Adult_Cortex:Fetal_Cortex:IMR90:Mesenchymal_Stem_Cell	1.327e-13	rs80125713;rs709210;rs12637870;rs374528934;rs9311449;rs151017204;rs9839427;rs62258671;rs9311449:rs80125713:rs9311449:rs147507102:rs2073499:rs2073499;rs762705;rs2236950:rs9852677:rs9839427	4
ENSG00000176095	IP6K1	3	49761727	49823975	-1	protein_coding	9807	IP6K1	0.235179980766781	-2.10342675	4	24.8	4	0.000341	0.000365035	PsychENCODE_eQTLs:GTEx/v8/Artery_Tibial:GTEx/v8/Nerve_Tibial	-	Yes	Promoter_anchored_loops:Adult_Cortex	1.056e-09	rs80125713;rs147507102;rs9311449;rs151017204;rs2073499;rs374528934;rs9311449:rs2073499:rs9852677	4
ENSG00000187492	CDHR4	3	49828165	49837268	-1	protein_coding	389118	CDHR4	0.0134739491219744	0.043609676	1	24.8	22	2.51657e-05	3.60667e-66	GTEx/v8/Artery_Aorta:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Testis	+	Yes	Promoter_anchored_loops	6.095e-11	rs147507102;rs2236988;chr3:50915081m;rs374528934;rs9311449;rs2236950;rs147507102:rs2236988:rs151017204:rs2236988;chr3:50915081m:chr3:50555471:chr3:50915081m	4
ENSG00000185614	FAM212A	3	49840687	49842463	1	protein_coding	389119	FAM212A	0.000589161385315042	NA	1	24.8	45	1.4806e-08	1.03287e-36	eQTLGen_cis_eQTLs:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Cerebellum:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Muscle_Skeletal:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic	-	Yes	Promoter_anchored_loops:Spleen	1.461e-12	rs147507102;rs2073499;rs2236950;rs2236988;rs12637870;chr3:50915081m;rs709210;rs62258671;rs73078636;rs62261860;rs147507102:rs2236988:rs151017204:rs2236988;chr3:50915081m:chr3:50555471:chr3:50915081m	4
ENSG00000182179	UBA7	3	49842640	49851379	-1	protein_coding	7318	UBA7	2.68227797741532e-14	-0.315380801	1	24.8	170	5.5201e-123	0	eQTLcatalogue/BLUEPRINT_ge_T-cell:eQTLcatalogue/GENCORD_ge_T-cell:eQTLGen_cis_eQTLs:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Tibial:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Muscle_Skeletal:GTEx/v8/Pancreas:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Stomach:GTEx/v8/Thyroid	-	Yes	Promoter_anchored_loops:Spleen	1.327e-13	rs147507102;rs709210;rs12637870;rs2236988;chr3:50915081m;rs9311449;rs374528934;rs2073499;rs9839427;rs762705;rs2236950;rs62258671;rs151017204;rs62261860;rs73078636;rs2236952;rs80125713:rs147507102:rs2236988:rs151017204:rs2236988;chr3:50915081m:chr3:50555471:chr3:50915081m	4
ENSG00000183763	TRAIP	3	49866034	49894007	-1	protein_coding	10293	TRAIP	0.125103591601554	-0.132254904	1	17.4	1	0.000219704	0.0404228459679963	EyeGEx	-	Yes	Adult_Cortex:Fetal_Cortex:IMR90:Mesenchymal_Stem_Cell	5.34e-09	rs147507102;rs151017204;rs80125713:rs374528934;rs9311449:rs9852677:rs147507102	4
ENSG00000164076	CAMKV	3	49895421	49907655	-1	protein_coding	79012	CAMKV	0.996846171233152	-0.638322632	2	17.4	41	1.77084e-10	1.46639e-13	EyeGEx:GTEx/v8/Colon_Sigmoid:GTEx/v8/Stomach:GTEx/v8/Testis	+	Yes	Adult_Cortex:Fetal_Cortex:IMR90:Mesenchymal_Stem_Cell	1.461e-12	rs147507102;rs709210;rs12637870;rs62258671;chr3:50555471;rs62261860;rs2073499;rs2236950;rs2236988;chr3:50915081m;rs80125713:rs374528934;rs9311449:rs9852677:rs147507102	4
ENSG00000164078	MST1R	3	49924435	49941299	-1	protein_coding	4486	MST1R	1.6934911102813e-20	-0.377644955	1	0.601	33	9.10929e-06	6.28537e-15	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Artery_Aorta:GTEx/v8/Brain_Cerebellum:GTEx/v8/Thyroid	+	Yes	Promoter_anchored_loops	1.461e-12	rs80125713;rs2236988;rs62261860;rs12637870;rs151017204;rs709210;chr3:50915081m;rs374528934;rs9311449:rs9311449:rs147507102	4
ENSG00000228008	CTD-2330K9.3	3	49941278	49954370	1	protein_coding	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops	1.53e-08	rs374528934;rs9311449:rs9311449:rs147507102	4
ENSG00000164077	MON1A	3	49946302	49967606	-1	protein_coding	84315	MON1A	0.00636811048934964	-0.629673162	0	0	13	7.0891e-09	4.51438152973043e-05	eQTLGen_cis_eQTLs:GTEx/v8/Cells_Cultured_fibroblasts	+	Yes	Promoter_anchored_loops:Adult_Cortex:Fetal_Cortex	1.327e-13	rs709210;rs12637870;rs62258671;rs62261860;rs2073499;rs9311449:rs374528934;rs9311449:rs374528934:rs709210:rs80125713:rs147507102:rs9852677:rs2073499:rs9839427:rs2073499;rs762705;rs2236950	4
ENSG00000004534	RBM6	3	49977440	50137478	1	protein_coding	10180	RBM6	0.999999963583324	-0.685653183	2	2.644	243	3.27170000000001e-310	0	EyeGEx:eQTLcatalogue/BLUEPRINT_ge_monocyte:eQTLcatalogue/BLUEPRINT_ge_neutrophil:eQTLcatalogue/BLUEPRINT_ge_T-cell:eQTLcatalogue/Fairfax_2014_naive:eQTLcatalogue/Lepik_2017_ge_blood:eQTLcatalogue/TwinsUK_ge_fat:eQTLcatalogue/TwinsUK_ge_LCL:eQTLcatalogue/TwinsUK_ge_skin:PsychENCODE_eQTLs:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:CMC_SVA_cis:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Coronary:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Amygdala:GTEx/v8/Brain_Caudate_basal_ganglia:GTEx/v8/Brain_Cerebellum:GTEx/v8/Brain_Cortex:GTEx/v8/Brain_Nucleus_accumbens_basal_ganglia:GTEx/v8/Brain_Putamen_basal_ganglia:GTEx/v8/Brain_Spinal_cord_cervical_c-1:GTEx/v8/Brain_Substantia_nigra:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Colon_Sigmoid:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Pancreas:GTEx/v8/Pituitary:GTEx/v8/Prostate:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Stomach:GTEx/v8/Thyroid	-	Yes	Promoter_anchored_loops	1.327e-13	rs147507102;rs80125713;rs709210;rs2236950;rs12637870;rs2073499;rs2236988;rs9839427;chr3:50555471;chr3:50915081m;rs73078636;rs9311449;rs374528934;rs151017204;rs9852677;rs762705;rs2236952;rs62258671;rs62261860;rs9311449:rs374528934;rs9311449:rs9852677:rs147507102:rs2073499;rs2236950:rs709210:rs374528934:rs2236988:rs151017204:rs2236988;chr3:50915081m:chr3:50915081m:rs62261860:rs73078636	4
ENSG00000003756	RBM5	3	50126341	50156454	1	protein_coding	10181	RBM5	0.999999469802352	-0.605888711	0	0	7	4.64171e-06	0.000857963640637178	EyeGEx:GTEx/v8/Adipose_Visceral_Omentum	-	Yes	Promoter_anchored_loops:Adult_Cortex:Fetal_Cortex:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.461e-12	rs709210;rs12637870;rs73078636;rs374528934;rs9311449:rs2073499;rs762705;rs2236950:rs709210:rs9852677:rs147507102:rs9311449:rs2073499:rs9839427:rs762705:rs80125713	4
ENSG00000001617	SEMA3F	3	50192478	50226508	1	protein_coding	6405	SEMA3F	0.999917700468544	NA	19	17.75	33	1.0301e-08	8.517e-09	PsychENCODE_eQTLs:CMC_SVA_cis:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Brain_Cortex:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Nerve_Tibial:GTEx/v8/Spleen	-	Yes	Promoter_anchored_loops	1.327e-13	rs9311449;rs147507102;rs374528934;rs762705;rs2073499;rs2236950;rs709210;rs9839427;rs151017204;rs9311449:rs9852677:rs2073499:rs709210:rs2073499;rs2236950:rs147507102:rs9311449:rs374528934	4
ENSG00000114349	GNAT1	3	50229045	50233949	1	protein_coding	2779	GNAT1	2.50523154178956e-06	-0.274733411	13	10.16	9	0.000108272	0.0214064	GTEx/v8/Lung	-	Yes	EP_links_oneway:Promoter_anchored_loops:Adult_Cortex:Fetal_Cortex:Left_Ventricle:Liver:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Trophoblast-like_Cell	1.327e-13	rs374528934;rs9311449;rs147507102;chr3:50915081m;rs9311449:rs9311449:rs147507102:rs80125713:rs9852677:rs2073499:rs9839427:rs762705:rs2073499;rs762705;rs2236950:rs151017204:rs2236988;chr3:50915081m:rs709210	4
ENSG00000114353	GNAI2	3	50263724	50296787	1	protein_coding	2771	GNAI2	0.861160290278213	-0.965006324	31	13.68	78	3.3922e-14	0	eQTLcatalogue/HipSci_ge_iPSC:eQTLGen_cis_eQTLs:GTEx/v8/Whole_Blood:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Skin_Sun_Exposed_Lower_leg	-	Yes	Promoter_anchored_loops:Adult_Cortex:Fetal_Cortex:IMR90:Mesenchymal_Stem_Cell:Trophoblast-like_Cell	1.327e-13	rs374528934;rs9311449;rs2073499;rs9852677;rs147507102;rs709210;rs9839427;rs762705;rs2236950;rs12637870;rs2236988;rs9311449:rs9311449:rs147507102:rs9852677:rs762705:rs2073499;rs2236950:rs709210:rs80125713:rs2073499:rs9839427:rs374528934	4
ENSG00000179564	LSMEM2	3	50316458	50325545	1	protein_coding	132228	LSMEM2	2.89143693080036e-05	-0.548022292	20	19.84	236	1.0701e-20	0	PsychENCODE_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Testis	+	Yes	Promoter_anchored_loops:Adult_Cortex:Fetal_Cortex:Left_Ventricle:Liver:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Trophoblast-like_Cell	1.327e-13	rs374528934;rs9311449;rs762705;rs2073499;rs2236950;rs709210;rs9852677;chr3:50915081m;rs12637870;rs62258671;rs2236988;rs147507102;rs2236952;rs9311449:rs9311449:rs147507102:rs9852677:rs2073499:rs709210:rs374528934:rs80125713:rs2073499	4
ENSG00000214706	IFRD2	3	50325163	50330349	-1	protein_coding	7866	IFRD2	5.52609563426163e-06	-0.616737733	16	19.84	57	6.14339e-112	0	EyeGEx:eQTLcatalogue/Fairfax_2014_IFN24:eQTLcatalogue/Lepik_2017_ge_blood:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Brain_Cerebellum:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Muscle_Skeletal:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Stomach	+	Yes	EP_links_oneway:Promoter_anchored_loops	1.327e-13	rs2073499;rs762705;rs2236950;rs374528934;rs9311449;rs709210;rs9852677;rs12637870;rs9839427;rs2236988;rs62258671;chr3:50915081m;rs73078636;rs62261860;rs2236952;rs151017204;rs2073499:rs374528934;rs9311449:rs9839427:rs147507102:rs9311449:rs9852677:rs762705:rs2073499;rs2236950:rs80125713:rs151017204:rs374528934:chr3:50915081m	4
ENSG00000186792	HYAL3	3	50330262	50336899	-1	protein_coding	8372	HYAL3	1.52465574848001e-05	-0.353149956	21	19.84	221	3.27170000000001e-310	0	EyeGEx:eQTLcatalogue/BLUEPRINT_ge_monocyte:eQTLcatalogue/BLUEPRINT_ge_T-cell:eQTLcatalogue/BrainSeq_ge_brain:eQTLcatalogue/CEDAR_B-cell_CD19:eQTLcatalogue/CEDAR_monocyte_CD14:eQTLcatalogue/CEDAR_platelet:eQTLcatalogue/CEDAR_T-cell_CD4:eQTLcatalogue/CEDAR_T-cell_CD8:eQTLcatalogue/Fairfax_2012_B-cell_CD19:eQTLcatalogue/Fairfax_2014_IFN24:eQTLcatalogue/Fairfax_2014_LPS24:eQTLcatalogue/Fairfax_2014_LPS2:eQTLcatalogue/Fairfax_2014_naive:eQTLcatalogue/GENCORD_ge_fibroblast:eQTLcatalogue/GEUVADIS_ge_LCL:eQTLcatalogue/HipSci_ge_iPSC:eQTLcatalogue/Lepik_2017_ge_blood:eQTLcatalogue/TwinsUK_ge_blood:eQTLcatalogue/TwinsUK_ge_fat:eQTLcatalogue/TwinsUK_ge_LCL:eQTLcatalogue/TwinsUK_ge_skin:PsychENCODE_eQTLs:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:CMC_SVA_cis:CMC_NoSVA_cis:BRAINEAC/HIPP:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Adrenal_Gland:GTEx/v8/Cells_EBV-transformed_lymphocytes:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Coronary:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Amygdala:GTEx/v8/Brain_Anterior_cingulate_cortex_BA24:GTEx/v8/Brain_Caudate_basal_ganglia:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Cerebellum:GTEx/v8/Brain_Cortex:GTEx/v8/Brain_Frontal_Cortex_BA9:GTEx/v8/Brain_Hippocampus:GTEx/v8/Brain_Hypothalamus:GTEx/v8/Brain_Nucleus_accumbens_basal_ganglia:GTEx/v8/Brain_Putamen_basal_ganglia:GTEx/v8/Brain_Spinal_cord_cervical_c-1:GTEx/v8/Brain_Substantia_nigra:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Colon_Sigmoid:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Liver:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Ovary:GTEx/v8/Pancreas:GTEx/v8/Pituitary:GTEx/v8/Prostate:GTEx/v8/Minor_Salivary_Gland:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Small_Intestine_Terminal_Ileum:GTEx/v8/Spleen:GTEx/v8/Stomach:GTEx/v8/Testis:GTEx/v8/Thyroid:GTEx/v8/Uterus	-	Yes	Promoter_anchored_loops	1.327e-13	rs374528934;rs9311449;rs2073499;rs762705;rs2236950;rs709210;rs9852677;rs147507102;rs12637870;rs62258671;rs73078636;rs151017204;rs2236952;chr3:50915081m;rs9839427;rs2236988;rs62261860;rs9311449:rs9852677:rs2073499:rs9839427:rs147507102:rs762705:rs2073499;rs2236950:rs80125713:rs9311449:rs151017204:rs374528934	4
