GenomicLocus	IndSigSNP	chr	bp	snp	DateAddedToCatalog	PMID	FirstAuth	Date	Journal	Link	Study	Trait	InitialN	ReplicationN	Region	ReportedGene	MappedGene	UpGene	DownGene	SNP_Gene_ID	UpGeneDist	DownGeneDist	Strongest	SNPs	marged	SNP_ID_cur	Context	intergenic	RiskAF	P	Pmlog	Ptext	OrBeta	95CI	Platform	CNV
2	rs12129573	1	73916648	rs11807366	2018-11-12	30038396	Lee JJ	2018-07-23	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30038396	Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.	Self-reported math ability	564,698 European ancestry individuals	NA	1p31.1	Intergenic	LINC01360 - LINC02238	ENSG00000233973	ENSG00000223479		95712	184251	rs11807366-A	rs11807366	0	11807366	intergenic_variant	1	0.4097	3E-9	8.522878745280337		0.0118	[0.0079-0.0157] unit decrease	Affymetrix, Illumina [10000000] (imputed)	N
2	rs12129573	1	73916648	rs11807366	2018-11-12	30038396	Lee JJ	2018-07-23	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30038396	Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.	Self-reported math ability (MTAG)	670,471 European ancestry individuals	NA	1p31.1	Intergenic	LINC01360 - LINC02238	ENSG00000233973	ENSG00000223479		95712	184251	rs11807366-A	rs11807366	0	11807366	intergenic_variant	1	0.4097	1E-11	11.0	(MTAG)	0.0123	[0.0088-0.0158] unit decrease	Affymetrix, Illumina [7100000] (imputed)	N
2	rs12129573	1	73975758	rs7534840	2018-11-12	30038396	Lee JJ	2018-07-23	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30038396	Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.	Highest math class taken (MTAG)	811,539 European ancestry individuals	NA	1p31.1	Intergenic	LINC01360 - LINC02238	ENSG00000233973	ENSG00000223479		154822	125141	rs7534840-A	rs7534840	0	7534840	intergenic_variant	1	0.3962	2E-14	13.698970004336019	(MTAG)	0.0129	[0.0096-0.0162] unit decrease	Affymetrix, Illumina [7100000] (imputed)	N
2	rs12129573	1	73983073	rs11210274	2018-11-12	30038396	Lee JJ	2018-07-23	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30038396	Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.	Highest math class taken	430,445 European ancestry individuals	NA	1p31.1	Intergenic	LINC01360 - LINC02238	ENSG00000233973	ENSG00000223479		162137	117826	rs11210274-G	rs11210274	0	11210274	regulatory_region_variant	1	0.3963	2E-11	10.698970004336019		0.0156	[0.011-0.02] unit decrease	Affymetrix, Illumina [10000000] (imputed)	N
3	rs76025409	5	103766154	rs2028526	2018-07-19	29662059	Howard DM	2018-04-16	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/29662059	Genome-wide association study of depression phenotypes in UK Biobank identifies variants in excitatory synaptic pathways.	Depression (broad)	113,769 British ancestry cases, 208,811 British ancestry controls	NA	5q21.2	NR	AC099520.1			ENSG00000251574			rs2028526-C	rs2028526	0	2028526	intron_variant	0	0.349	5E-7	6.301029995663981		0.0062	[0.0038-0.0086] unit increase	NR [7666894] (imputed)	N
3	rs1363104	5	103886213	rs6869862	2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Depressive symptoms	1,067,913 European ancestry individuals	228,033 European ancestry individuals	5q21.2	NR	AC099520.1			ENSG00000251574			rs6869862-G	rs6869862	0	6869862	intron_variant	0	0.48220959412122	4E-12	11.397940008672037		0.00857653	[0.0061-0.011] unit increase	NR [NR]	N
3	rs76025409	5	103889998	rs1592757	2019-03-25	30804566	Lane JM	2019-02-25	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30804566	Biological and clinical insights from genetics of insomnia symptoms.	Insomnia symptoms (never/rarely vs. usually)	129,270 European ancestry cases, 108,357 European ancestry controls	17,140 European ancestry cases, 61,850 European ancestry controls	5q21.2	NUDT12/RAB9P1	AC099520.1			ENSG00000251574			rs1592757-C	rs1592757	0	1592757	intron_variant	0	0.35694499999999996	2E-10	9.698970004336019		1.02	[1.01-1.03]	Affymetrix [14661600] (imputed)	N
3	rs76025409	5	103889998	rs1592757	2019-04-09	30478444	Demontis D	2018-11-26	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30478444	Discovery of the first genome-wide significant risk loci for attention deficit/hyperactivity disorder.	Attention deficit hyperactivity disorder	19,099 European ancestry cases, 72 non-European ancestry cases, 1,012 Han Chinese ancestry cases, 34,194 European ancestry controls, 72 non-European ancestry controls, 925 Han Chinese ancestry controls	5,085 Icelandic ancestry cases, 5,857 cases, 131,122 Icelandic ancestry controls, 70,393 controls	5q21.2	NR	AC099520.1			ENSG00000251574			rs1592757-C	rs1592757	0	1592757	intron_variant	0	NR	1E-9	9.0		1.062	NR	Affymetrix, Illumina, Perlegen [8047421] (imputed)	N
3	rs76025409	5	103904226	rs12658032	2018-02-27	29292387	Turley P	2018-01-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29292387	Multi-trait analysis of genome-wide association summary statistics using MTAG.	Depressive symptoms	354,862 European ancestry individuals	NA	5q21.2	NR	AC099520.1			ENSG00000251574			rs12658032-A	rs12658032	0	12658032	intron_variant	0	0.3607	6E-9	8.221848749616356		0.0144	[0.0095-0.0193] unit increase	Illumina [NR] (imputed)	N
3	rs1363104	5	103914543	rs13177365	2018-02-27	29292387	Turley P	2018-01-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29292387	Multi-trait analysis of genome-wide association summary statistics using MTAG.	Depressive symptoms (MTAG)	354,862 European ancestry individuals	NA	5q21.2	NR	AC099520.1			ENSG00000251574			rs13177365-G	rs13177365	0	13177365	intron_variant	0	0.4971	7E-12	11.154901959985743		0.0146	[0.01-0.019] unit increase	Illumina [NR] (imputed)	N
3	rs1363104	5	103917539	rs10477835	2018-10-19	30038396	Lee JJ	2018-07-23	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30038396	Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.	Educational attainment (years of education)	up to 1,131,881 European ancestry individuals	NA	5q21.2		AC099520.1			ENSG00000251574			rs10477835-A	rs10477835	0	10477835	intron_variant	0	0.3844	6E-13	12.221848749616356	(conditional-joint)	0.0104	[0.0077-0.0131] unit increase	Affymetrix, Illumina [10000000] (imputed)	N
3	rs1363104	5	103917837	rs1363103	2018-02-27	29292387	Turley P	2018-01-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29292387	Multi-trait analysis of genome-wide association summary statistics using MTAG.	Subjective well-being	388,538 European ancestry individuals	NA	5q21.2	NR	AC099520.1			ENSG00000251574			rs1363103-C	rs1363103	0	1363103	intron_variant	0	0.3803	2E-9	8.698970004336019		0.014	[0.0095-0.0185] unit increase	Illumina [NR] (imputed)	N
3	rs1363104	5	103931707	rs2431112	2018-07-09	29691431	Tikkanen E	2018-04-24	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/29691431	Biological Insights Into Muscular Strength: Genetic Findings in the UK Biobank.	Hand grip strength	223,215 British ancestry individuals	111,610 British ancestry individuals	5q21.2	RP11-6N13.1	AC099520.1			ENSG00000251574			rs2431112-A	rs2431112	0	2431112	intron_variant	0	0.44	2E-13	12.698970004336019		0.002	[0.0014-0.0026] unit decrease	Affymetrix [15275733] (imputed)	N
3	rs1363104	5	103931707	rs2431112	2018-07-09	29691431	Tikkanen E	2018-04-24	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/29691431	Biological Insights Into Muscular Strength: Genetic Findings in the UK Biobank.	Hand grip strength	334,825 British ancestry individuals	NA	5q21.2	NUDT12	AC099520.1			ENSG00000251574			rs2431112-A	rs2431112	0	2431112	intron_variant	0	0.4407	2E-15	14.698970004336019		0.002	[0.0014-0.0026] unit decrease	Affymetrix [15275733] (imputed)	N
3	rs1363104	5	103939674	rs12187898	2018-02-27	29292387	Turley P	2018-01-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29292387	Multi-trait analysis of genome-wide association summary statistics using MTAG.	Subjective well-being (MTAG)	388,538 European ancestry individuals	NA	5q21.2	NR	AC099520.1			ENSG00000251574			rs12187898-C	rs12187898	0	12187898	intron_variant	0	0.4809	2E-12	11.698970004336019		0.0129	[0.0094-0.0164] unit decrease	Illumina [NR] (imputed)	N
3	rs1363104	5	103944020	rs254024	2019-03-18	30643258	Karlsson Linner R	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643258	Genome-wide association analyses of risk tolerance and risky behaviors in over 1 million individuals identify hundreds of loci and shared genetic influences.	Risk-taking tendency (4-domain principal component model)	315,894 European ancestry individuals	NA	5q21.2	NUDT12	AC099520.1			ENSG00000251574			rs254024-T	rs254024	0	254024	intron_variant	0	0.4364	1E-11	11.0		0.01754736	[0.012-0.023] unit increase	Affymetrix [~ 11515000] (imputed)	N
3	rs1363104	5	103947205	rs2447828	2019-02-06	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Body mass index	approximately 458,000 European ancestry individuals	NA	5q21.2		AC099520.1			ENSG00000251574			rs2447828-?	rs2447828	0	2447828	intron_variant	0	NR	5E-10	9.301029995663981				NR [~ 8900000] (imputed)	N
3	rs76025409	5	103956516	rs171697	2018-02-27	29292387	Turley P	2018-01-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29292387	Multi-trait analysis of genome-wide association summary statistics using MTAG.	Neuroticism (MTAG)	168,105 European ancestry individuals	NA	5q21.2	NR	AC099520.1			ENSG00000251574			rs171697-C	rs171697	0	171697	intron_variant	0	0.6686	2E-9	8.698970004336019		0.018	[0.012-0.024] unit decrease	Illumina [NR] (imputed)	N
3	rs76025409	5	103956516	rs171697	2018-10-19	30038396	Lee JJ	2018-07-23	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30038396	Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.	Educational attainment (years of education)	up to 1,131,881 European ancestry individuals	NA	5q21.2		AC099520.1			ENSG00000251574			rs171697-C	rs171697	0	171697	intron_variant	0	0.6712	5E-19	18.30102999566398		0.0133	[0.01-0.016] unit increase	Affymetrix, Illumina [10000000] (imputed)	N
3	rs76025409	5	103956516	rs171697	2018-11-12	30038396	Lee JJ	2018-07-23	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30038396	Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.	Educational attainment (MTAG)	1,311,438 European ancestry individuals	NA	5q21.2	Intergenic	AC099520.1			ENSG00000251574			rs171697-C	rs171697	0	171697	intron_variant	0	0.6712	1E-22	22.0	(MTAG)	0.0137	[0.011-0.016] unit increase	Affymetrix, Illumina [7100000] (imputed)	N
3	rs76025409	5	103956516	rs171697	2018-11-12	30038396	Lee JJ	2018-07-23	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30038396	Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.	Highest math class taken	430,445 European ancestry individuals	NA	5q21.2	Intergenic	AC099520.1			ENSG00000251574			rs171697-C	rs171697	0	171697	intron_variant	0	0.6666	5E-14	13.301029995663981		0.0181	[0.013-0.023] unit increase	Affymetrix, Illumina [10000000] (imputed)	N
3	rs76025409	5	103956516	rs171697	2018-11-12	30038396	Lee JJ	2018-07-23	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30038396	Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.	Highest math class taken (MTAG)	811,539 European ancestry individuals	NA	5q21.2	Intergenic	AC099520.1			ENSG00000251574			rs171697-C	rs171697	0	171697	intron_variant	0	0.6666	1E-21	21.0	(MTAG)	0.0168	[0.013-0.02] unit increase	Affymetrix, Illumina [7100000] (imputed)	N
3	rs76025409	5	103956516	rs171697	2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Well-being spectrum (multivariate analysis)	2,083,151 European ancestry individuals	287,239 European ancestry individuals	5q21.2	NR	AC099520.1			ENSG00000251574			rs171697-G	rs171697	0	171697	intron_variant	0	0.335880658967291	1E-15	15.0		0.007777971	[0.0059-0.0097] unit increase	NR [NR]	N
3	rs76025409	5	103964585	rs77960	2018-11-12	30038396	Lee JJ	2018-07-23	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30038396	Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.	Self-reported math ability (MTAG)	670,471 European ancestry individuals	NA	5q21.2	Intergenic	AC099520.1			ENSG00000251574			rs77960-A	rs77960	0	77960	intron_variant	0	0.333	2E-11	10.698970004336019	(MTAG)	0.0128	[0.0091-0.0165] unit decrease	Affymetrix, Illumina [7100000] (imputed)	N
3	rs76025409	5	103964585	rs77960	2019-04-15	30696823	Jones SE	2019-01-29	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30696823	Genome-wide association analyses of chronotype in 697,828 individuals provides insights into circadian rhythms.	Chronotype	449,734  European ancestry individuals	248,098 European ancestry individuals	5q21.2	intergenic	AC099520.1			ENSG00000251574			rs77960-A	rs77960	0	77960	intron_variant	0	0.3304	8E-11	10.096910013008056		1.022346		Affymetrix [11880941] (imputed)	N
3	rs76025409	5	103972357	rs30266	2019-01-21	29970889	Day FR	2018-07-03	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/29970889	Elucidating the genetic basis of social interaction and isolation.	Loneliness	80,134 European ancestry cases, 364,890 European ancestry controls	NA	5q21.2	RAB9BP1	AC099520.1			ENSG00000251574			rs30266-G	rs30266	0	30266	intron_variant	0	0.672	8E-9	8.096910013008056		0.005	[0.0032-0.0068] unit decrease	NR [NR] (imputed)	N
3	rs76025409	5	103972357	rs30266	2019-01-21	29970889	Day FR	2018-07-03	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/29970889	Elucidating the genetic basis of social interaction and isolation.	Loneliness (MTAG)	487,647 European ancestry individuals	NA	5q21.2	NR	AC099520.1			ENSG00000251574			rs30266-G	rs30266	0	30266	intron_variant	0	0.671476	2E-8	7.698970004336019		0.012251923	[0.008-0.0165] unit decrease	NR [NR] (imputed)	N
3	rs76025409	5	103972357	rs30266	2019-03-19	30718901	Howard DM	2019-02-04	Nat Neurosci	www.ncbi.nlm.nih.gov/pubmed/30718901	Genome-wide meta-analysis of depression identifies 102 independent variants and highlights the importance of the prefrontal brain regions.	Depression	118,811 European ancestry cases, 327,427 European ancestry controls, 127,552 cases, 233,763 controls	414,055 European ancestry cases, 892,299 European ancestry controls	5q21.2	NR	AC099520.1			ENSG00000251574			rs30266-A	rs30266	0	30266	intron_variant	0	0.3296	2E-45	44.69897000433602		1.033	[1.028-1.037]	NR [8098588] (imputed)	N
3	rs1363104	5	103995368	rs325485	2019-04-10	30804558	Grove J	2019-02-25	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30804558	Identification of common genetic risk variants for autism spectrum disorder.	Autism spectrum disorder	18,381 European ancestry cases, 27,969 European ancestry controls	2,119 European ancestry cases, 142,379 European ancestry controls	5q21.2	Intergenic	AC099520.1			ENSG00000251574			rs325485-A	rs325485	0	325485	intron_variant	0	0.378	2E-6	5.698970004336019		1.066	[NR]	Illumina [9112387] (imputed)	N
3	rs1363104	5	104007433	rs325501	2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Life satisfaction	80,852 European ancestry individuals	NA	5q21.2	NR	AC099520.1			ENSG00000251574			rs325501-C	rs325501	0	325501	intron_variant	0	0.578692005870663	9E-9	8.045757490560675		0.008452519	[0.0056-0.0113] unit decrease	NR [NR]	N
3	rs1363104	5	104007433	rs325501	2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Positive affect	410,603 European ancestry individuals	NA	5q21.2	NR	AC099520.1			ENSG00000251574			rs325501-C	rs325501	0	325501	intron_variant	0	0.578692005870663	2E-9	8.698970004336019		0.0076786946	[0.0052-0.0102] unit decrease	NR [NR]	N
3	rs1363104	5	104012303	rs325506	2019-04-10	30804558	Grove J	2019-02-25	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30804558	Identification of common genetic risk variants for autism spectrum disorder.	Autism and major depressive disorder (MTAG)	18,381 European ancestry autism cases, 27,969 European ancestry controls, 111,902 major depression cases, 312,113 controls	NA	5q21.2		AC099520.1			ENSG00000251574			rs325506-C	rs325506	0	325506	intron_variant	0	0.423	3E-11	10.522878745280337		0.057	[0.039-0.075] unit increase	Illumina [NR] (imputed)	N
3	rs76025409	5	104037760	rs12055234	2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Morning person	approximately 410,000 European ancestry individuals	NA	5q21.2		AC099520.1			ENSG00000251574			rs12055234-?	rs12055234	0	12055234	intron_variant	0	NR	1E-8	8.0				NR [~ 8900000] (imputed)	N
3	rs76025409	5	104069917	rs161645	2013-04-09	23290196	Hek K	2013-01-02	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/23290196	A genome-wide association study of depressive symptoms.	Depression (quantitative trait)	up to 34,549 European ancestry individuals	up to 16,709 European ancestry individuals	5q21.2	NUDT12	AC099520.1			ENSG00000251574			rs161645-A	rs161645	0	161645	intron_variant	0	0.34	8E-8	7.096910013008056				Affymetrix, Illumina [2391896] (imputed)	N
3	rs76025409	5	104075130	rs6421926	2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	5q21.2	NR	AC099520.1			ENSG00000251574			rs6421926-C	rs6421926	0	6421926	intron_variant	0	0.667427427661653	2E-10	9.698970004336019		0.011019456	[0.0076-0.0144] unit decrease	NR [NR]	N
3	rs76025409	5	104082179	rs323509	2018-07-19	29662059	Howard DM	2018-04-16	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/29662059	Genome-wide association study of depression phenotypes in UK Biobank identifies variants in excitatory synaptic pathways.	Depression (broad)	113,769 British ancestry cases, 208,811 British ancestry controls	NA	5q21.2	NR	AC099520.1			ENSG00000251574			rs323509-C	rs323509	0	323509	intron_variant	0	0.6771	3E-9	8.522878745280337		0.0074	[0.0049-0.0099] unit decrease	NR [7666894] (imputed)	N
4	rs13195401	6	25684606	rs13191296	2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Lung cancer in ever smokers	23,223 European ancestry cases,  16,964 European ancestry controls	NA	6p22.2	SCGN	SCGN			ENSG00000079689			rs13191296-T	rs13191296	0	13191296	intron_variant	0	0.064634889	1E-7	7.0		1.1728821	[1.105269802-1.244630352]	Illumina [10439017] (imputed)	N
4	rs13195401	6	25684606	rs13191296	2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Squamous cell lung carcinoma	7,426 European ancestry cases, 55,627 European ancestry controls	NA	6p22.2	SCGN	SCGN			ENSG00000079689			rs13191296-T	rs13191296	0	13191296	intron_variant	0	0.066698384	3E-10	9.522878745280337		1.26845	[1.17795334-1.365899251]	Illumina [10439017] (imputed)	N
4	rs13195401	6	25710571	rs68006638	2017-11-30	29059683	Michailidou K	2017-10-23	Nature	www.ncbi.nlm.nih.gov/pubmed/29059683	Association analysis identifies 65 new breast cancer risk loci.	Breast cancer	76,192 European ancestry cases, 63,082 European ancestry controls	46,785 European ancestry cases, 42,892 European ancestry controls, 14,068 East Asian ancestry cases, 13,104 East Asian ancestry controls	6p22.2	NR	SCGN - HIST1H2AA	ENSG00000079689	ENSG00000164508		8560	15789	rs68006638-A	rs68006638	0	68006638	regulatory_region_variant	1	0.0774	2E-7	6.698970004336019	(EA)	0.0646	[0.04-0.089] unit decrease	Illumina [~ 11800000] (imputed)	N
4	rs13195401	6	25710571	rs68006638	2018-07-19	29662059	Howard DM	2018-04-16	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/29662059	Genome-wide association study of depression phenotypes in UK Biobank identifies variants in excitatory synaptic pathways.	Depression (broad)	113,769 British ancestry cases, 208,811 British ancestry controls	NA	6p22.2	NR	SCGN - HIST1H2AA	ENSG00000079689	ENSG00000164508		8560	15789	rs68006638-A	rs68006638	0	68006638	regulatory_region_variant	1	0.0938	6E-7	6.221848749616356		0.0102	[0.0063-0.0141] unit decrease	NR [7666894] (imputed)	N
4	rs13195401	6	25710571	rs68006638	2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Depressive symptoms	1,067,913 European ancestry individuals	228,033 European ancestry individuals	6p22.2	NR	SCGN - HIST1H2AA	ENSG00000079689	ENSG00000164508		8560	15789	rs68006638-A	rs68006638	0	68006638	regulatory_region_variant	1	0.0863312632336129	2E-12	11.698970004336019		0.012539359	[0.009-0.016] unit decrease	NR [NR]	N
4	rs13195401	6	25710571	rs68006638	2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Life satisfaction	80,852 European ancestry individuals	NA	6p22.2	NR	SCGN - HIST1H2AA	ENSG00000079689	ENSG00000164508		8560	15789	rs68006638-A	rs68006638	0	68006638	regulatory_region_variant	1	0.0863312632336129	7E-12	11.154901959985743		0.015880482	[0.011-0.02] unit decrease	NR [NR]	N
4	rs13195401	6	25710571	rs68006638	2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	6p22.2	NR	SCGN - HIST1H2AA	ENSG00000079689	ENSG00000164508		8560	15789	rs68006638-A	rs68006638	0	68006638	regulatory_region_variant	1	0.0863312632336129	2E-12	11.698970004336019		0.019228972	[0.014-0.025] unit decrease	NR [NR]	N
4	rs13195401	6	25710571	rs68006638	2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Positive affect	410,603 European ancestry individuals	NA	6p22.2	NR	SCGN - HIST1H2AA	ENSG00000079689	ENSG00000164508		8560	15789	rs68006638-A	rs68006638	0	68006638	regulatory_region_variant	1	0.0863312632336129	2E-12	11.698970004336019		0.014827733	[0.011-0.019] unit decrease	NR [NR]	N
4	rs13195401	6	25803712	rs9467603	2018-02-23	29326435	Hill WD	2018-01-11	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/29326435	A combined analysis of genetically correlated traits identifies 187 loci and a role for neurogenesis and myelination in intelligence.	Intelligence (MTAG)	120,934 British ancestry individuals, 127,548 individuals	NA	6p22.2	SLC17A1	SLC17A1			ENSG00000124568			rs9467603-A	rs9467603	0	9467603	intron_variant	0	NR	9E-10	9.045757490560675		0.030650508	[0.021-0.04] unit decrease	Affymetrix [NR]	N
4	rs13195401	6	25822661	rs13201341	2018-09-17	29844566	Davies G	2018-05-29	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/29844566	Study of 300,486 individuals identifies 148 independent genetic loci influencing general cognitive function.	General cognitive ability	up to 300,486 European ancestry individuals	NA	6p22.2	SLC17A1	SLC17A1			ENSG00000124568			rs13201341-T	rs13201341	0	13201341	intron_variant	0	NR	6E-10	9.221848749616356		6.181	z-score increase	Affymetrix, Illumina [at least 2500000] (imputed)	N
4	rs13195401	6	25864818	rs13211947	2019-03-07	30578418	Giri A	2018-12-21	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30578418	Trans-ethnic association study of blood pressure determinants in over 750,000 individuals.	Diastolic blood pressure	365,998 European ancestry individuals, 63,490 African ancestry individuals, 22,802 Hispanic individuals, 4,792 Asian ancestry individuals, 2,695 Native American ancestry individuals	299,024 European ancestry individuals, 17,277 individuals	6p22.2	SLC17A3	SLC17A3			ENSG00000124564			rs13211947-T	rs13211947	0	13211947	intron_variant	0	0.3528	6E-11	10.221848749616356		0.3103	[0.22-0.4] mmHg decrease	Affymetrix [NR] (imputed)	N
4	rs13195401	6	25874423	rs13198474	2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	6p22.2	NR	SLC17A3			ENSG00000124564			rs13198474-G	rs13198474	0	13198474	5_prime_UTR_variant	0	NR	3E-20	19.522878745280337		1.2195122	[NR]	Illumina [7158791] (imputed)	N
4	rs13195401	6	25874423	rs13198474	2017-11-30	29059683	Michailidou K	2017-10-23	Nature	www.ncbi.nlm.nih.gov/pubmed/29059683	Association analysis identifies 65 new breast cancer risk loci.	Breast cancer	76,192 European ancestry cases, 63,082 European ancestry controls	46,785 European ancestry cases, 42,892 European ancestry controls, 14,068 East Asian ancestry cases, 13,104 East Asian ancestry controls	6p22.2	NR	SLC17A3			ENSG00000124564			rs13198474-A	rs13198474	0	13198474	5_prime_UTR_variant	0	0.0745	2E-7	6.698970004336019	(EA)	0.0673	[0.042-0.092] unit decrease	Illumina [~ 11800000] (imputed)	N
4	rs13195401	6	25884519	rs36014129	2019-03-26	28714469	Langefeld CD	2017-07-17	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/28714469	Transancestral mapping and genetic load in systemic lupus erythematosus.	Systemic lupus erythematosus	6,748 European ancestry cases, 11,516 European ancestry controls	NA	6p22.2	SLC17A4	HIST1H2APS2 - AL138726.1	ENSG00000242387	ENSG00000277410		1896	1128	rs36014129-A	rs36014129	0	36014129	regulatory_region_variant	1	0.079	1E-24	24.0		1.5	[1.39-1.62]	Illumina [at least 5000000] (imputed)	N
4	rs13195401	6	25938767	rs115648484	2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Well-being spectrum (multivariate analysis)	2,083,151 European ancestry individuals	287,239 European ancestry individuals	6p22.2	NR	SLC17A2 - TRIM38	ENSG00000112337	ENSG00000112343		7813	24263	rs115648484-A	rs115648484	0	115648484	intergenic_variant	1	0.0867888287589203	6E-14	13.221848749616356		0.012232474	[0.009-0.0154] unit decrease	NR [NR]	N
