GenomicLocus	IndSigSNP	chr	bp	snp	DateAddedToCatalog	PMID	FirstAuth	Date	Journal	Link	Study	Trait	InitialN	ReplicationN	Region	ReportedGene	MappedGene	UpGene	DownGene	SNP_Gene_ID	UpGeneDist	DownGeneDist	Strongest	SNPs	marged	SNP_ID_cur	Context	intergenic	RiskAF	P	Pmlog	Ptext	OrBeta	95CI	Platform	CNV
5	rs77960	5	104082179	rs323509	2018-07-19	29662059	Howard DM	2018-04-16	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/29662059	Genome-wide association study of depression phenotypes in UK Biobank identifies variants in excitatory synaptic pathways.	Depression (broad)	113,769 British ancestry cases, 208,811 British ancestry controls	NA	5q21.2	NR	AC099520.1			ENSG00000251574			rs323509-C	rs323509	0	323509	intron_variant	0	0.6771	3E-9	8.522878745280337		0.0074	[0.0049-0.0099] unit decrease	NR [7666894] (imputed)	N
6	rs6938026	6	43160375	rs113113059	2019-04-12	30846698	Dashti HS	2019-03-07	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30846698	Genome-wide association study identifies genetic loci for self-reported habitual sleep duration supported by accelerometer-derived estimates.	Sleep duration	446,118 European ancestry individuals	47,180  adults, 10,554 children or adolescents	6p21.1	NR	CUL9			ENSG00000112659			rs113113059-T	rs113113059	0	113113059	intron_variant	0	NR	8E-8	7.096910013008056		0.828	unit increase	Affymetrix [14661600] (imputed)	N
7	rs370771	6	105348544	rs2153127	2015-04-23	25231870	Perry JR	2014-07-23	Nature	www.ncbi.nlm.nih.gov/pubmed/25231870	Parent-of-origin-specific allelic associations among 106 genomic loci for age at menarche.	Menarche (age at onset)	Up to 182,413 European ancestry females	NA	6q16.3	LIN28B	LIN28B-AS1			ENSG00000203809			rs2153127-T	rs2153127	0	2153127	intron_variant	0	0.52	6E-59	58.221848749616356		0.08	[0.07-0.09] unit increase	Affymetrix, Illumina [2441815] (imputed)	N
7	rs370771	6	105364421	rs11156429	2013-05-31	23449627	Cousminer DL	2013-02-27	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/23449627	Genome-wide association and longitudinal analyses reveal genetic loci linking pubertal height growth, pubertal timing and childhood adiposity.	Pubertal anthropometrics	up to 5,043 European ancestry males, up to 5,756 European ancestry females	NA	6q16.3	LIN28B	LIN28B-AS1			ENSG00000203809			rs11156429-G	rs11156429	0	11156429	intron_variant	0	0.55	2E-7	6.698970004336019	(Late pubertal growth, females)	0.11	[0.071-0.149] unit decrease	Affymetrix, Illumina [~ 2500000] (imputed)	N
7	rs370771	6	105364421	rs11156429	2017-08-18	28448500	Graff M	2017-04-27	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/28448500	Genome-wide physical activity interactions in adiposity - A meta-analysis of 200,452 adults.	Waist circumference adjusted for BMI (joint analysis main effects and physical activity interaction)	2,518 African American women, 85,730 European ancestry women, 1,773 Filipino ancestry women, 1,030 Indian ancestry women, 1,457 African American men, 54,792 European ancestry men, 7,648 Indian ancestry men, 5,527 European ancestry individuals	6,244 African American women, 17,531 European ancestry women, 329 African American men, 19,956 European ancestry men	6q16.3	HACE1	LIN28B-AS1			ENSG00000203809			rs11156429-?	rs11156429	0	11156429	intron_variant	0	0.4566	3E-15	14.522878745280337	(EA)			Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
7	rs370771	6	105364421	rs11156429	2017-08-18	28448500	Graff M	2017-04-27	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/28448500	Genome-wide physical activity interactions in adiposity - A meta-analysis of 200,452 adults.	Waist circumference adjusted for BMI (joint analysis main effects and physical activity interaction)	2,518 African American women, 85,730 European ancestry women, 1,773 Filipino ancestry women, 1,030 Indian ancestry women, 1,457 African American men, 54,792 European ancestry men, 7,648 Indian ancestry men, 5,527 European ancestry individuals	6,244 African American women, 17,531 European ancestry women, 329 African American men, 19,956 European ancestry men	6q16.3	HACE1	LIN28B-AS1			ENSG00000203809			rs11156429-?	rs11156429	0	11156429	intron_variant	0	0.4566	9E-7	6.045757490560675	(EA, women)			Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
7	rs370771	6	105364421	rs11156429	2017-08-18	28448500	Graff M	2017-04-27	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/28448500	Genome-wide physical activity interactions in adiposity - A meta-analysis of 200,452 adults.	Waist circumference adjusted for BMI in active individuals	1,957 African American women, 1,773 Filipino ancestry women, 305 Indian ancestry women, 67,139 European ancestry women, 1,206 African American men, 2,029 Indian ancestry men, 43,100 European ancestry men, at least 4,819 European ancestry individuals	4,807 African American women, 12,347 European ancestry women, 265 African American men, 14,540 European ancestry men	6q16.3	HACE1	LIN28B-AS1			ENSG00000203809			rs11156429-T	rs11156429	0	11156429	intron_variant	0	0.4566	1E-10	10.0	(EA)	0.0275	[0.019-0.036] cm increase	Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
7	rs370771	6	105364421	rs11156429	2017-08-18	28448500	Graff M	2017-04-27	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/28448500	Genome-wide physical activity interactions in adiposity - A meta-analysis of 200,452 adults.	Waist circumference adjusted for BMI in inactive individuals	561 African American women, 352 Filipino ancestry women, 725 Indian ancestry women, 19,288 European ancestry women, 251 African American men, 4,654 Indian ancestry men, 11,681 European ancestry men, 959 European ancestry individuals	1,437 African American women, 5,184 European ancestry women, 64 African American men, 5,416 European ancestry men	6q16.3	HACE1	LIN28B-AS1			ENSG00000203809			rs11156429-T	rs11156429	0	11156429	intron_variant	0	0.4571	4E-7	6.3979400086720375	(EA)	0.0387	[0.024-0.054] cm increase	Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
7	rs370771	6	105364421	rs11156429	2017-08-18	28448500	Graff M	2017-04-27	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/28448500	Genome-wide physical activity interactions in adiposity - A meta-analysis of 200,452 adults.	Waist circumference adjusted for body mass index	2,518 African American women, 85,730 European ancestry women, 1,773 Filipino ancestry women, 1,030 Indian ancestry women, 1,457 African American men, 54,792 European ancestry men, 7,648 Indian ancestry men, 5,527 European ancestry individuals	6,244 African American women, 17,531 European ancestry women, 329 African American men, 19,956 European ancestry men	6q16.3	HACE1	LIN28B-AS1			ENSG00000203809			rs11156429-T	rs11156429	0	11156429	intron_variant	0	0.4566	2E-15	14.698970004336019	(EA)	0.0297	[0.022-0.037] cm increase	Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
7	rs370771	6	105364421	rs11156429	2017-08-18	28448500	Graff M	2017-04-27	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/28448500	Genome-wide physical activity interactions in adiposity - A meta-analysis of 200,452 adults.	Waist circumference adjusted for body mass index	2,518 African American women, 85,730 European ancestry women, 1,773 Filipino ancestry women, 1,030 Indian ancestry women, 1,457 African American men, 54,792 European ancestry men, 7,648 Indian ancestry men, 5,527 European ancestry individuals	6,244 African American women, 17,531 European ancestry women, 329 African American men, 19,956 European ancestry men	6q16.3	HACE1	LIN28B-AS1			ENSG00000203809			rs11156429-T	rs11156429	0	11156429	intron_variant	0	0.4566	2E-6	5.698970004336019	(EA, women)	0.0232	[0.014-0.033] cm increase	Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
7	rs9391253	6	105365725	rs1933801	2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Heel bone mineral density	approximately 446,000 European ancestry individuals	NA	6q16.3		LIN28B-AS1			ENSG00000203809			rs1933801-?	rs1933801	0	1933801	intron_variant	0	NR	2E-14	13.698970004336019				NR [~ 8900000] (imputed)	N
7	rs9391253	6	105365725	rs1933801	2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Menarche (age at onset)	approximately 242,000 European ancestry individuals	NA	6q16.3		LIN28B-AS1			ENSG00000203809			rs1933801-?	rs1933801	0	1933801	intron_variant	0	NR	1E-202	202.0				NR [~ 8900000] (imputed)	N
7	rs370771	6	105365891	rs1933802	2019-03-19	30718901	Howard DM	2019-02-04	Nat Neurosci	www.ncbi.nlm.nih.gov/pubmed/30718901	Genome-wide meta-analysis of depression identifies 102 independent variants and highlights the importance of the prefrontal brain regions.	Depression	118,811 European ancestry cases, 327,427 European ancestry controls, 127,552 cases, 233,763 controls	414,055 European ancestry cases, 892,299 European ancestry controls	6q16.3	NR	LIN28B-AS1			ENSG00000203809			rs1933802-G	rs1933802	0	1933802	intron_variant	0	0.5464	1E-19	19.0		1.0204082	[1.02-1.02]	NR [8098588] (imputed)	N
7	rs9391253	6	105367616	rs9391253	2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Height	8,097 European ancestry tall individuals, 8,099 European ancestry short individuals	4,872 European ancestry tall individuals, 4,831 European ancestry short individuals	6q16.3	LIN28B	LIN28B-AS1			ENSG00000203809			rs9391253-T	rs9391253	0	9391253	intron_variant	0	0.32	5E-12	11.301029995663981		1.16	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N
7	rs9391253	6	105367616	rs9391253	2014-11-07	24770850	Cousminer DL	2014-04-25	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/24770850	Genome-wide association study of sexual maturation in males and females highlights a role for body mass and menarche loci in male puberty.	Puberty onset (breast development)	6,147 European ancestry girls	NA	6q16.3	LIN28B	LIN28B-AS1			ENSG00000203809			rs9391253-T	rs9391253	0	9391253	intron_variant	0	0.33	3E-7	6.522878745280337		0.088	[0.055-0.121] unit decrease	Affymetrix, Illumina [~ 2500000] (imputed)	N
7	rs9391253	6	105367616	rs9391253	2017-05-11	27182965	Pickrell JK	2016-05-16	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27182965	Detection and interpretation of shared genetic influences on 42 human traits.	Age at voice drop	55,871 European ancestry individuals	NA	6q16.3	HACE1, LIN28B	LIN28B-AS1			ENSG00000203809			rs9391253-?	rs9391253	0	9391253	intron_variant	0	NR	1E-23	23.0		0.058	[0.046-0.069] unit increase	Illumina [12039491]	N
7	rs9391253	6	105378954	rs7759938	2009-05-28	19448620	Perry JR	2009-05-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19448620	Meta-analysis of genome-wide association data identifies two loci influencing age at menarche.	Menarche (age at onset)	17,510 European ancestry female individuals	NA	6q16.3	LIN28B	LIN28B-AS1			ENSG00000203809			rs7759938-C	rs7759938	0	7759938	intron_variant	0	0.33	7E-9	8.154901959985743		0.09	[0.05-0.13] years increase	Affymetrix, Illumina [~ 2500000] (imputed)	N
7	rs9391253	6	105378954	rs7759938	2012-10-24	20881960	Lango Allen H	2010-09-29	Nature	www.ncbi.nlm.nih.gov/pubmed/20881960	Hundreds of variants clustered in genomic loci and biological pathways affect human height.	Height	133,653 European ancestry individuals	50,074 European ancestry individuals	6q16.3	LIN28B	LIN28B-AS1			ENSG00000203809			rs7759938-T	rs7759938	0	7759938	intron_variant	0	0.68	8E-31	30.096910013008056		0.045	[NR] unit decrease	Affymetrix, Illumina [2834208] (imputed)	N
7	rs9391253	6	105378954	rs7759938	2013-05-31	23449627	Cousminer DL	2013-02-27	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/23449627	Genome-wide association and longitudinal analyses reveal genetic loci linking pubertal height growth, pubertal timing and childhood adiposity.	Pubertal anthropometrics	up to 5,043 European ancestry males, up to 5,756 European ancestry females	NA	6q16.3	LIN28B	LIN28B-AS1			ENSG00000203809			rs7759938-C	rs7759938	0	7759938	intron_variant	0	0.32	4E-9	8.397940008672037	(Late pubertal growth)	0.11	[0.079-0.141] unit increase	Affymetrix, Illumina [~ 2500000] (imputed)	N
7	rs9391253	6	105378954	rs7759938	2014-07-01	21102462	Elks CE	2010-11-21	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21102462	Thirty new loci for age at menarche identified by a meta-analysis of genome-wide association studies.	Menarche (age at onset)	86,142 European ancestry female individuals, 557 Old Order Amish (founder/genetic isolate) female individuals, 1,103 Erasmus Rucphen (founder/genetic isolate) female individuals	Up to 12,813 European ancestry female individuals, 910 Val Borbera (founder/genetic isolate) female individuals, 348 Orcadian (founder/genetic isolate) female individuals, 338 Friuli Venezia Giulia (founder/genetic isolate) female individuals, 322 Carlantino (founder/genetic/isolate) female individuals	6q16.3	LIN28B	LIN28B-AS1			ENSG00000203809			rs7759938-C	rs7759938	0	7759938	intron_variant	0	0.32	5E-60	59.30102999566398		6.4	[5.62-7.18] week increase	Affymetrix, Illumina [~ 2500000] (imputed)	N
7	rs9391253	6	105378954	rs7759938	2015-04-23	25231870	Perry JR	2014-07-23	Nature	www.ncbi.nlm.nih.gov/pubmed/25231870	Parent-of-origin-specific allelic associations among 106 genomic loci for age at menarche.	Menarche (age at onset)	Up to 182,413 European ancestry females	NA	6q16.3	LIN28B	LIN28B-AS1			ENSG00000203809			rs7759938-C	rs7759938	0	7759938	intron_variant	0	0.32	8E-110	109.09691001300806		0.12	[0.11-0.13] unit increase	Affymetrix, Illumina [2441815] (imputed)	N
7	rs9391253	6	105378954	rs7759938	2015-07-15	25429064	He M	2014-11-26	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/25429064	Meta-analysis of genome-wide association studies of adult height in East Asians identifies 17 novel loci.	Height	36,227 East Asian ancestry individuals	57,699 East Asian ancestry individuals	6q16.3	LIN28B	LIN28B-AS1			ENSG00000203809			rs7759938-T	rs7759938	0	7759938	intron_variant	0	0.56	5E-8	7.301029995663981		0.031	[0.017-0.045] unit decrease	Affymetrix, Illumina [2704730] (imputed)	N
7	rs9391253	6	105378954	rs7759938	2017-05-23	25673412	Shungin D	2015-02-12	Nature	www.ncbi.nlm.nih.gov/pubmed/25673412	New genetic loci link adipose and insulin biology to body fat distribution.	Hip circumference adjusted for BMI	up to 56,910 European ancestry men, up to 86,570 European ancestry women	up to 36,570 European ancestry men, 30,172 European ancestry women, 915 Filipino ancestry men, 735 Filipino ancestry women, 2,351 African American/Afro-Caribbean ancestry men, 6,258 African American/Afro-Caribbean ancestry women, 2,285 South Asian ancestry men, 506 South Asian ancestry women, 195 Seychellois ancestry men, 266 Seychellois ancestry women	6q16.3	LIN28B	LIN28B-AS1			ENSG00000203809			rs7759938-T	rs7759938	0	7759938	intron_variant	0	0.6803	1E-9	9.0	(EA,men)	0.0331	[0.023-0.044] unit decrease	Affymetrix, Illumina, Perlegen [up to 2542447] (imputed)	N
7	rs9391253	6	105378954	rs7759938	2017-05-23	25673412	Shungin D	2015-02-12	Nature	www.ncbi.nlm.nih.gov/pubmed/25673412	New genetic loci link adipose and insulin biology to body fat distribution.	Hip circumference adjusted for BMI	up to 56,910 European ancestry men, up to 86,570 European ancestry women	up to 36,570 European ancestry men, 30,172 European ancestry women, 915 Filipino ancestry men, 735 Filipino ancestry women, 2,351 African American/Afro-Caribbean ancestry men, 6,258 African American/Afro-Caribbean ancestry women, 2,285 South Asian ancestry men, 506 South Asian ancestry women, 195 Seychellois ancestry men, 266 Seychellois ancestry women	6q16.3	LIN28B	LIN28B-AS1			ENSG00000203809			rs7759938-T	rs7759938	0	7759938	intron_variant	0	0.6803	2E-13	12.698970004336019	(EA)	0.0279	[0.02-0.035] unit decrease	Affymetrix, Illumina, Perlegen [up to 2542447] (imputed)	N
7	rs9391253	6	105378954	rs7759938	2017-05-23	25673412	Shungin D	2015-02-12	Nature	www.ncbi.nlm.nih.gov/pubmed/25673412	New genetic loci link adipose and insulin biology to body fat distribution.	Hip circumference adjusted for BMI	up to 56,910 European ancestry men, up to 86,570 European ancestry women	up to 36,570 European ancestry men, 30,172 European ancestry women, 915 Filipino ancestry men, 735 Filipino ancestry women, 2,351 African American/Afro-Caribbean ancestry men, 6,258 African American/Afro-Caribbean ancestry women, 2,285 South Asian ancestry men, 506 South Asian ancestry women, 195 Seychellois ancestry men, 266 Seychellois ancestry women	6q16.3	LIN28B	LIN28B-AS1			ENSG00000203809			rs7759938-T	rs7759938	0	7759938	intron_variant	0	0.6803	2E-6	5.698970004336019	(EA, women)	0.0231	[0.013-0.033] unit decrease	Affymetrix, Illumina, Perlegen [up to 2542447] (imputed)	N
7	rs9391253	6	105378954	rs7759938	2017-08-18	28448500	Graff M	2017-04-27	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/28448500	Genome-wide physical activity interactions in adiposity - A meta-analysis of 200,452 adults.	Waist circumference adjusted for BMI (joint analysis main effects and physical activity interaction)	2,518 African American women, 85,730 European ancestry women, 1,773 Filipino ancestry women, 1,030 Indian ancestry women, 1,457 African American men, 54,792 European ancestry men, 7,648 Indian ancestry men, 5,527 European ancestry individuals	6,244 African American women, 17,531 European ancestry women, 329 African American men, 19,956 European ancestry men	6q16.3	LIN28B	LIN28B-AS1			ENSG00000203809			rs7759938-?	rs7759938	0	7759938	intron_variant	0	0.32089999999999996	1E-13	13.0	(EA, men)			Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
7	rs9391253	6	105378954	rs7759938	2017-08-18	28448500	Graff M	2017-04-27	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/28448500	Genome-wide physical activity interactions in adiposity - A meta-analysis of 200,452 adults.	Waist circumference adjusted for BMI (joint analysis main effects and physical activity interaction)	2,518 African American women, 85,730 European ancestry women, 1,773 Filipino ancestry women, 1,030 Indian ancestry women, 1,457 African American men, 54,792 European ancestry men, 7,648 Indian ancestry men, 5,527 European ancestry individuals	6,244 African American women, 17,531 European ancestry women, 329 African American men, 19,956 European ancestry men	6q16.3	LIN28B	LIN28B-AS1			ENSG00000203809			rs7759938-?	rs7759938	0	7759938	intron_variant	0	0.33030000000000004	1E-15	15.0				Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
7	rs9391253	6	105378954	rs7759938	2017-08-18	28448500	Graff M	2017-04-27	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/28448500	Genome-wide physical activity interactions in adiposity - A meta-analysis of 200,452 adults.	Waist circumference adjusted for BMI (joint analysis main effects and physical activity interaction)	2,518 African American women, 85,730 European ancestry women, 1,773 Filipino ancestry women, 1,030 Indian ancestry women, 1,457 African American men, 54,792 European ancestry men, 7,648 Indian ancestry men, 5,527 European ancestry individuals	6,244 African American women, 17,531 European ancestry women, 329 African American men, 19,956 European ancestry men	6q16.3	LIN28B	LIN28B-AS1			ENSG00000203809			rs7759938-?	rs7759938	0	7759938	intron_variant	0	0.33030000000000004	3E-13	12.522878745280337	(men)			Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
7	rs9391253	6	105378954	rs7759938	2017-08-18	28448500	Graff M	2017-04-27	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/28448500	Genome-wide physical activity interactions in adiposity - A meta-analysis of 200,452 adults.	Waist circumference adjusted for BMI (joint analysis main effects and physical activity interaction)	2,518 African American women, 85,730 European ancestry women, 1,773 Filipino ancestry women, 1,030 Indian ancestry women, 1,457 African American men, 54,792 European ancestry men, 7,648 Indian ancestry men, 5,527 European ancestry individuals	6,244 African American women, 17,531 European ancestry women, 329 African American men, 19,956 European ancestry men	6q16.3	LIN28B	LIN28B-AS1			ENSG00000203809			rs7759938-?	rs7759938	0	7759938	intron_variant	0	0.33030000000000004	6E-15	14.221848749616356	(women)			Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
7	rs9391253	6	105378954	rs7759938	2017-08-18	28448500	Graff M	2017-04-27	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/28448500	Genome-wide physical activity interactions in adiposity - A meta-analysis of 200,452 adults.	Waist circumference adjusted for BMI in active individuals	1,957 African American women, 1,773 Filipino ancestry women, 305 Indian ancestry women, 67,139 European ancestry women, 1,206 African American men, 2,029 Indian ancestry men, 43,100 European ancestry men, at least 4,819 European ancestry individuals	4,807 African American women, 12,347 European ancestry women, 265 African American men, 14,540 European ancestry men	6q16.3	LIN28B	LIN28B-AS1			ENSG00000203809			rs7759938-C	rs7759938	0	7759938	intron_variant	0	0.32189999999999996	4E-11	10.397940008672037	(men)	0.0431	[0.03-0.056] cm increase	Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
7	rs9391253	6	105378954	rs7759938	2017-08-18	28448500	Graff M	2017-04-27	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/28448500	Genome-wide physical activity interactions in adiposity - A meta-analysis of 200,452 adults.	Waist circumference adjusted for BMI in active individuals	1,957 African American women, 1,773 Filipino ancestry women, 305 Indian ancestry women, 67,139 European ancestry women, 1,206 African American men, 2,029 Indian ancestry men, 43,100 European ancestry men, at least 4,819 European ancestry individuals	4,807 African American women, 12,347 European ancestry women, 265 African American men, 14,540 European ancestry men	6q16.3	LIN28B	LIN28B-AS1			ENSG00000203809			rs7759938-C	rs7759938	0	7759938	intron_variant	0	0.33030000000000004	4E-11	10.397940008672037		0.0286	[0.02-0.037] cm increase	Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
7	rs9391253	6	105378954	rs7759938	2017-08-18	28448500	Graff M	2017-04-27	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/28448500	Genome-wide physical activity interactions in adiposity - A meta-analysis of 200,452 adults.	Waist circumference adjusted for BMI in active individuals	1,957 African American women, 1,773 Filipino ancestry women, 305 Indian ancestry women, 67,139 European ancestry women, 1,206 African American men, 2,029 Indian ancestry men, 43,100 European ancestry men, at least 4,819 European ancestry individuals	4,807 African American women, 12,347 European ancestry women, 265 African American men, 14,540 European ancestry men	6q16.3	LIN28B	LIN28B-AS1			ENSG00000203809			rs7759938-C	rs7759938	0	7759938	intron_variant	0	0.34140000000000004	5E-12	11.301029995663981	(women)	0.0435	[0.031-0.056] cm increase	Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
7	rs9391253	6	105378954	rs7759938	2017-08-18	28448500	Graff M	2017-04-27	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/28448500	Genome-wide physical activity interactions in adiposity - A meta-analysis of 200,452 adults.	Waist circumference adjusted for BMI in inactive individuals	561 African American women, 352 Filipino ancestry women, 725 Indian ancestry women, 19,288 European ancestry women, 251 African American men, 4,654 Indian ancestry men, 11,681 European ancestry men, 959 European ancestry individuals	1,437 African American women, 5,184 European ancestry women, 64 African American men, 5,416 European ancestry men	6q16.3	LIN28B	LIN28B-AS1			ENSG00000203809			rs7759938-C	rs7759938	0	7759938	intron_variant	0	0.3294	7E-7	6.154901959985743		0.0372	[0.023-0.052] cm increase	Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
7	rs9391253	6	105378954	rs7759938	2017-08-18	28448500	Graff M	2017-04-27	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/28448500	Genome-wide physical activity interactions in adiposity - A meta-analysis of 200,452 adults.	Waist circumference adjusted for body mass index	2,518 African American women, 85,730 European ancestry women, 1,773 Filipino ancestry women, 1,030 Indian ancestry women, 1,457 African American men, 54,792 European ancestry men, 7,648 Indian ancestry men, 5,527 European ancestry individuals	6,244 African American women, 17,531 European ancestry women, 329 African American men, 19,956 European ancestry men	6q16.3	LIN28B	LIN28B-AS1			ENSG00000203809			rs7759938-C	rs7759938	0	7759938	intron_variant	0	0.32089999999999996	2E-13	12.698970004336019	(EA, men)	0.0436	[0.032-0.055] cm increase	Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
7	rs9391253	6	105378954	rs7759938	2017-08-18	28448500	Graff M	2017-04-27	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/28448500	Genome-wide physical activity interactions in adiposity - A meta-analysis of 200,452 adults.	Waist circumference adjusted for body mass index	2,518 African American women, 85,730 European ancestry women, 1,773 Filipino ancestry women, 1,030 Indian ancestry women, 1,457 African American men, 54,792 European ancestry men, 7,648 Indian ancestry men, 5,527 European ancestry individuals	6,244 African American women, 17,531 European ancestry women, 329 African American men, 19,956 European ancestry men	6q16.3	LIN28B	LIN28B-AS1			ENSG00000203809			rs7759938-C	rs7759938	0	7759938	intron_variant	0	0.33030000000000004	3E-13	12.522878745280337	(men)	0.0416	[0.03-0.053] cm increase	Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
7	rs9391253	6	105378954	rs7759938	2017-08-18	28448500	Graff M	2017-04-27	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/28448500	Genome-wide physical activity interactions in adiposity - A meta-analysis of 200,452 adults.	Waist circumference adjusted for body mass index	2,518 African American women, 85,730 European ancestry women, 1,773 Filipino ancestry women, 1,030 Indian ancestry women, 1,457 African American men, 54,792 European ancestry men, 7,648 Indian ancestry men, 5,527 European ancestry individuals	6,244 African American women, 17,531 European ancestry women, 329 African American men, 19,956 European ancestry men	6q16.3	LIN28B	LIN28B-AS1			ENSG00000203809			rs7759938-C	rs7759938	0	7759938	intron_variant	0	0.33030000000000004	3E-15	14.522878745280337		0.0302	[0.023-0.038] cm increase	Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
7	rs9391253	6	105378954	rs7759938	2017-08-18	28448500	Graff M	2017-04-27	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/28448500	Genome-wide physical activity interactions in adiposity - A meta-analysis of 200,452 adults.	Waist circumference adjusted for body mass index	2,518 African American women, 85,730 European ancestry women, 1,773 Filipino ancestry women, 1,030 Indian ancestry women, 1,457 African American men, 54,792 European ancestry men, 7,648 Indian ancestry men, 5,527 European ancestry individuals	6,244 African American women, 17,531 European ancestry women, 329 African American men, 19,956 European ancestry men	6q16.3	LIN28B	LIN28B-AS1			ENSG00000203809			rs7759938-C	rs7759938	0	7759938	intron_variant	0	0.33030000000000004	6E-15	14.221848749616356	(women)	0.043	[0.032-0.054] cm increase	Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
7	rs9391253	6	105378954	rs7759938	2018-05-11	29617998	Gao XR	2018-03-28	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/29617998	Genome-Wide Association Analyses Identify New Loci Influencing Intraocular Pressure.	Intraocular pressure	115,486 European ancestry individuals	NA	6q16.3	HACE1, LIN28B-AS1	LIN28B-AS1			ENSG00000203809			rs7759938-C	rs7759938	0	7759938	intron_variant	0	0.3244	5E-9	8.301029995663981		0.0828	[0.053-0.112] unit increase	Affymetrix [~ 11900000] (imputed)	N
7	rs9391253	6	105378954	rs7759938	2018-07-12	29773799	Horikoshi M	2018-05-17	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/29773799	Elucidating the genetic architecture of reproductive ageing in the Japanese population.	Menarche (age at onset)	67,029 Japanese ancestry women	73,397 European ancestry women	6q16.3	NR	LIN28B-AS1			ENSG00000203809			rs7759938-C	rs7759938	0	7759938	intron_variant	0	0.28	4E-16	15.397940008672037	(Japanese)	0.079	[0.059-0.099] year increase	Illumina [at least 532488] (imputed)	N
7	rs370771	6	105389104	rs12528131	2019-01-22	29500382	Nagel M	2018-03-02	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/29500382	Item-level analyses reveal genetic heterogeneity in neuroticism.	Feeling guilty	373,380 European ancestry individuals	NA	6q16.3	HACE1	LIN28B, LIN28B-AS1			ENSG00000187772, ENSG00000203809			rs12528131-A	rs12528131	0	12528131	non_coding_transcript_exon_variant	0	0.4826	1E-10	10.0		6.42	z score decrease	NR [10847151] (imputed)	N
